user_id,hours_streaming,hours_social,hours_messaging,hours_gaming,background_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,measurement_date
SUB8899151,0.03,0.29,0.02,0.04,26.63,1,1,55+,Prepaid_Monthly,Basic_Phone,4G+,2026-03-19
SUB4189291,0.95,0.4,0.01,0.09,24.21,1,0,18-24,Prepaid_Daily,Basic_Phone,4G,2026-03-29
SUB4816707,2.17,1.15,0.32,0.02,43.13,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-04-05
SUB9622903,1.38,1.32,1.09,0.03,107.23,0,1,35-44,Postpaid_Basic,Premium_Smartphone,4G,2026-04-12
SUB5811071,2.42,3.78,0.36,0.0,168.31,0,1,35-44,Postpaid_Basic,Premium_Smartphone,5G,2026-03-22
SUB5074973,0.1,2.29,0.45,0.04,26.28,0,1,18-24,Postpaid_Basic,Basic_Phone,4G+,2026-03-24
SUB1008798,7.66,3.56,1.18,1.71,83.72,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-31
SUB5874807,0.11,0.32,0.49,0.06,52.61,0,0,45-54,Prepaid_Daily,Mid_Range,4G,2026-03-19
SUB8127583,4.47,1.12,0.05,1.88,89.96,0,0,18-24,Postpaid_Unlimited,Tablet,4G,2026-03-21
SUB6668843,0.63,0.88,0.01,0.04,54.54,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-04-15
SUB9108262,2.03,0.35,0.14,1.1,69.53,0,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-03-19
SUB4900275,0.04,0.41,0.25,0.34,26.23,0,0,55+,Postpaid_Premium,Mid_Range,4G,2026-03-29
SUB8593832,2.52,0.69,0.5,0.14,78.13,0,0,25-34,Postpaid_Unlimited,5G_Device,4G,2026-04-16
SUB5728007,2.28,3.56,0.25,0.18,120.2,1,1,18-24,Prepaid_Daily,Premium_Smartphone,4G+,2026-04-07
SUB2977165,1.43,0.43,0.24,0.22,51.38,0,1,25-34,Prepaid_Monthly,Mid_Range,4G,2026-04-06
SUB4553952,0.58,0.16,0.12,1.0,87.21,1,0,55+,Postpaid_Basic,Premium_Smartphone,3G,2026-03-23
SUB4757654,2.71,0.78,0.36,0.2,90.71,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-02
SUB9379702,0.57,1.53,0.06,2.09,50.28,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G+,2026-03-31
SUB4603019,1.16,1.1,0.4,0.19,48.58,1,0,35-44,Postpaid_Basic,Mid_Range,3G,2026-03-30
SUB8741368,0.5,1.52,0.39,1.0,39.67,0,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,2026-04-16
SUB9059777,0.92,0.99,0.41,0.07,86.59,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-28
SUB5210563,0.71,0.78,1.0,0.17,38.34,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,2026-03-24
SUB7575699,1.45,1.7,2.01,0.91,103.18,0,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,2026-04-10
SUB2189297,1.64,2.11,0.45,1.25,96.34,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-21
SUB6372274,0.65,4.82,0.3,0.68,109.69,1,0,18-24,Postpaid_Premium,Premium_Smartphone,4G+,2026-04-05
SUB2013295,0.99,0.47,0.09,0.11,97.88,0,0,45-54,Prepaid_Monthly,Tablet,4G,2026-03-31
SUB8661434,0.53,1.01,0.05,0.15,57.11,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,2026-03-26
SUB4317837,2.38,0.86,0.25,0.86,72.26,0,0,25-34,Postpaid_Unlimited,Premium_Smartphone,4G,2026-03-26
SUB6516829,1.84,0.22,0.14,0.15,38.08,1,1,18-24,Postpaid_Premium,Basic_Phone,5G,2026-03-24
SUB9757529,0.27,1.81,0.07,2.45,109.82,1,0,35-44,Prepaid_Daily,5G_Device,4G,2026-03-23
SUB8824641,0.69,0.3,0.14,0.03,27.87,0,0,35-44,Postpaid_Unlimited,Basic_Phone,4G+,2026-03-22
SUB2697590,6.68,2.46,0.29,0.31,89.26,0,1,35-44,Postpaid_Basic,5G_Device,4G,2026-03-26
SUB3173367,3.5,1.89,0.09,1.23,76.06,0,0,18-24,Postpaid_Premium,Mid_Range,4G+,2026-04-10
SUB6880077,1.19,1.53,0.08,0.11,30.54,0,0,35-44,Prepaid_Monthly,Mid_Range,3G,2026-04-04
SUB2406085,0.19,0.34,0.17,0.12,43.84,1,0,55+,Prepaid_Monthly,Mid_Range,4G+,2026-04-16
SUB4418857,3.77,3.03,0.02,0.1,66.17,1,0,25-34,Postpaid_Premium,Tablet,4G,2026-04-12
SUB8614567,1.57,2.2,0.45,0.08,64.53,0,0,18-24,Prepaid_Monthly,Tablet,4G,2026-03-19
SUB9685116,1.46,1.06,0.04,0.08,81.61,0,0,45-54,Prepaid_Daily,Tablet,4G,2026-03-24
SUB5538847,3.91,2.54,1.25,6.0,85.94,0,1,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-04
SUB3611212,1.24,0.44,0.03,0.01,91.92,1,0,25-34,Prepaid_Daily,Mid_Range,4G+,2026-04-05
SUB3321554,1.62,2.15,0.8,0.57,51.1,0,0,18-24,Postpaid_Premium,Mid_Range,4G,2026-04-08
SUB5761515,2.03,0.02,0.03,0.12,37.08,0,0,25-34,Prepaid_Daily,Mid_Range,4G,2026-04-10
SUB9304932,0.85,0.33,0.55,1.74,72.1,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-24
SUB3787352,0.42,5.33,0.01,1.57,131.04,1,0,18-24,Postpaid_Unlimited,Premium_Smartphone,5G,2026-03-30
SUB6371045,0.83,1.64,0.16,2.53,89.08,0,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-03-24
SUB3498544,0.27,0.17,0.13,0.03,21.4,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G,2026-04-17
SUB9684281,8.0,3.43,0.03,0.56,151.1,1,1,35-44,Postpaid_Basic,5G_Device,4G+,2026-03-19
SUB1525957,1.82,5.58,0.42,0.66,160.51,1,1,25-34,Prepaid_Monthly,Tablet,4G+,2026-04-03
SUB7146685,5.4,2.46,0.45,0.72,161.16,1,0,35-44,Prepaid_Daily,Premium_Smartphone,5G,2026-03-22
SUB4690339,6.6,1.55,0.52,0.65,63.14,0,0,25-34,Postpaid_Basic,5G_Device,4G,2026-04-14
SUB3327654,0.23,0.3,0.03,0.42,44.99,0,1,45-54,Postpaid_Premium,Premium_Smartphone,3G,2026-04-15
SUB8870341,0.55,0.19,0.81,0.26,60.53,0,1,45-54,Postpaid_Unlimited,Basic_Phone,5G,2026-04-04
SUB1301951,1.49,1.51,0.71,1.26,166.6,0,1,35-44,Postpaid_Premium,Tablet,5G,2026-03-21
SUB1312499,0.78,0.75,0.14,1.18,37.32,0,1,25-34,Postpaid_Unlimited,Basic_Phone,4G+,2026-04-02
SUB9884263,2.67,0.47,0.36,1.54,54.45,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,2026-04-03
SUB2686279,1.49,0.83,0.46,0.11,30.48,0,0,25-34,Postpaid_Premium,Basic_Phone,5G,2026-03-28
SUB4734049,5.58,6.0,3.17,0.67,134.2,1,1,18-24,Postpaid_Unlimited,Premium_Smartphone,5G,2026-03-22
SUB9095979,1.29,3.55,1.24,2.68,100.95,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G+,2026-03-24
SUB7115790,0.05,0.02,0.15,0.06,32.25,0,0,55+,Prepaid_Daily,Mid_Range,3G,2026-04-17
SUB6429048,0.44,0.84,0.38,0.15,64.49,0,0,18-24,Prepaid_Daily,Tablet,4G,2026-04-07
SUB2270242,1.71,1.28,0.06,0.38,101.68,0,0,45-54,Prepaid_Daily,5G_Device,4G,2026-03-28
SUB9096173,4.53,1.52,0.77,0.36,44.41,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-03-24
SUB7578518,1.68,0.49,0.64,0.44,63.93,1,0,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-04-10
SUB3290860,3.26,3.1,0.69,0.46,89.26,0,0,35-44,Postpaid_Premium,5G_Device,4G+,2026-03-19
SUB3811318,0.28,0.36,0.02,0.47,37.89,0,0,18-24,Prepaid_Monthly,Mid_Range,3G,2026-04-16
SUB2189042,0.19,1.31,0.17,0.03,36.34,1,0,35-44,Postpaid_Basic,Mid_Range,3G,2026-04-05
SUB2173077,0.06,0.24,0.06,0.03,43.57,0,1,35-44,Prepaid_Daily,Mid_Range,4G,2026-04-17
SUB5978820,5.87,6.0,1.74,2.27,159.06,1,1,25-34,Postpaid_Unlimited,5G_Device,4G+,2026-04-01
SUB5811102,0.85,3.56,1.18,0.5,113.36,0,0,35-44,Postpaid_Unlimited,Premium_Smartphone,5G,2026-04-04
SUB4027936,1.1,1.19,0.09,4.56,56.01,0,0,18-24,Postpaid_Premium,Premium_Smartphone,3G,2026-04-16
SUB5754895,4.59,0.31,0.78,0.15,96.12,0,1,25-34,Prepaid_Daily,Premium_Smartphone,4G,2026-04-05
SUB1551741,0.43,0.12,0.73,0.05,43.41,0,1,18-24,Prepaid_Daily,Mid_Range,3G,2026-04-02
SUB7090007,0.87,0.59,0.25,0.15,45.98,1,0,25-34,Prepaid_Monthly,Mid_Range,3G,2026-03-28
SUB1723809,0.04,0.12,0.3,0.13,55.92,0,0,55+,Prepaid_Monthly,Mid_Range,4G,2026-03-28
SUB1156837,0.55,0.82,0.07,0.57,47.88,1,1,35-44,Postpaid_Premium,Basic_Phone,4G,2026-03-31
SUB1519676,0.36,0.29,0.07,0.03,47.0,0,0,35-44,Prepaid_Daily,Basic_Phone,5G,2026-04-06
SUB2610921,0.24,1.78,0.5,0.13,65.92,0,1,35-44,Postpaid_Basic,Mid_Range,4G,2026-03-31
SUB5463593,8.0,1.28,0.25,0.35,115.91,0,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,2026-04-15
SUB7916950,7.35,0.62,0.01,0.11,44.14,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,2026-03-22
SUB3694670,0.57,1.33,0.41,0.11,92.24,1,1,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-13
SUB7970746,1.01,3.17,0.94,0.6,56.0,0,0,18-24,Postpaid_Unlimited,Mid_Range,5G,2026-03-23
SUB6659848,0.95,1.24,0.07,0.25,92.9,1,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-24
SUB5161460,3.1,2.26,0.89,0.07,101.61,0,0,35-44,Postpaid_Premium,5G_Device,4G,2026-04-12
SUB8402072,1.65,1.57,0.34,0.23,46.8,0,0,18-24,Prepaid_Daily,Mid_Range,4G,2026-04-12
SUB6875836,1.53,1.39,0.44,0.69,111.91,0,1,25-34,Postpaid_Premium,Mid_Range,5G,2026-04-10
SUB9893396,0.29,2.53,0.39,0.41,55.91,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,2026-04-12
SUB2506440,4.6,0.48,0.47,0.34,63.12,0,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,2026-03-31
SUB9181494,0.19,0.16,0.12,0.02,26.27,0,0,45-54,Postpaid_Basic,Basic_Phone,5G,2026-04-10
SUB5411045,0.18,0.42,0.16,0.63,52.71,0,0,45-54,Prepaid_Daily,5G_Device,4G,2026-03-31
SUB2477482,0.45,0.12,0.36,0.08,80.68,1,1,45-54,Prepaid_Daily,Mid_Range,4G,2026-03-22
SUB7621504,0.59,0.05,0.1,0.13,18.02,0,0,45-54,Postpaid_Unlimited,Mid_Range,3G,2026-04-05
SUB7528925,0.52,0.66,0.04,0.11,61.21,0,0,55+,Prepaid_Daily,Mid_Range,5G,2026-03-24
SUB2125664,1.58,1.83,0.82,0.19,156.64,0,1,55+,Postpaid_Premium,Premium_Smartphone,5G,2026-03-28
SUB3667107,8.0,2.93,4.0,1.11,144.78,0,1,18-24,Postpaid_Premium,Premium_Smartphone,5G,2026-04-04
SUB4725563,1.02,1.76,0.61,4.07,192.32,1,1,25-34,Prepaid_Monthly,5G_Device,5G,2026-03-24
SUB8231445,1.87,1.28,0.44,0.37,96.17,0,0,18-24,Prepaid_Daily,5G_Device,4G,2026-04-16
SUB7157703,2.6,0.5,0.57,0.46,44.34,0,0,25-34,Prepaid_Daily,Mid_Range,4G,2026-03-22
SUB4380635,2.12,0.6,0.2,0.0,147.49,0,1,55+,Postpaid_Basic,5G_Device,5G,2026-03-30
SUB3959532,0.68,0.8,0.28,3.21,127.35,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G+,2026-04-12
SUB5150122,3.02,4.13,0.7,0.61,84.7,0,0,35-44,Postpaid_Unlimited,Mid_Range,5G,2026-03-30
SUB9198344,6.51,2.83,0.7,0.76,131.29,0,0,35-44,Postpaid_Basic,5G_Device,5G,2026-03-27
SUB2106136,7.15,3.83,0.1,1.51,92.22,0,0,18-24,Postpaid_Premium,Premium_Smartphone,4G,2026-03-19
SUB1901495,5.03,1.22,0.12,0.49,70.67,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-03-23
SUB4120847,0.17,1.2,0.03,0.31,43.68,1,1,25-34,Postpaid_Premium,Basic_Phone,4G,2026-04-14
SUB6131131,0.77,1.57,0.03,0.27,94.84,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-28
SUB5474445,0.25,0.21,0.0,0.13,5.0,0,0,35-44,Prepaid_Monthly,Basic_Phone,3G,2026-04-08
SUB6168811,2.61,1.1,1.42,0.01,34.11,0,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-04-05
SUB4149407,0.2,1.88,0.82,0.85,37.22,0,0,25-34,Postpaid_Premium,Tablet,3G,2026-04-17
SUB7779697,0.97,0.64,0.01,0.02,29.23,0,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-03-26
SUB4710324,0.27,1.76,0.03,0.75,69.25,1,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-03-30
SUB8546128,2.57,1.64,0.0,0.19,113.54,0,0,18-24,Prepaid_Monthly,5G_Device,5G,2026-03-27
SUB7986658,0.68,2.66,0.35,0.71,44.99,0,0,45-54,Postpaid_Unlimited,Mid_Range,4G,2026-04-06
SUB8278492,2.25,0.4,0.39,0.14,68.96,0,0,25-34,Prepaid_Daily,Mid_Range,4G+,2026-03-26
SUB3544306,0.16,0.79,0.84,0.32,97.06,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,2026-03-28
SUB1529983,1.37,1.33,0.3,0.45,67.27,0,0,35-44,Postpaid_Premium,Mid_Range,5G,2026-03-31
SUB3323964,0.63,0.21,0.08,0.42,84.92,0,0,45-54,Postpaid_Basic,Tablet,4G,2026-04-05
SUB1582787,3.48,6.0,0.45,0.2,34.1,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-04-05
SUB1023382,5.26,1.38,0.03,1.49,185.85,1,0,18-24,Postpaid_Basic,5G_Device,5G,2026-04-05
SUB6617492,3.37,0.5,1.05,1.1,53.03,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-04-13
SUB8346796,5.68,0.44,2.58,0.42,59.76,0,0,18-24,Postpaid_Premium,Mid_Range,5G,2026-03-20
SUB5940560,0.07,0.05,0.02,0.02,18.77,0,0,55+,Postpaid_Basic,Basic_Phone,4G,2026-04-02
SUB2342643,1.09,0.59,0.37,0.01,28.76,0,0,25-34,Postpaid_Premium,Mid_Range,4G,2026-04-08
SUB2930719,1.15,0.25,0.06,0.03,68.5,0,1,55+,Postpaid_Unlimited,Premium_Smartphone,3G,2026-03-27
SUB9259150,0.17,0.26,0.0,0.16,45.59,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,3G,2026-03-30
SUB4428811,0.47,1.79,4.0,0.14,79.5,0,0,18-24,Postpaid_Basic,5G_Device,4G,2026-03-23
SUB3513614,0.56,0.25,0.02,0.25,39.24,0,0,35-44,Postpaid_Basic,Basic_Phone,5G,2026-03-25
SUB5846113,2.78,4.46,0.17,0.24,58.03,1,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-04-09
SUB3543173,2.3,0.81,1.22,0.38,43.32,0,0,18-24,Postpaid_Basic,Mid_Range,4G+,2026-04-15
SUB4144720,1.09,0.4,0.74,0.31,60.12,1,0,25-34,Prepaid_Daily,Mid_Range,4G+,2026-04-01
SUB4791343,1.08,0.15,0.14,0.08,42.09,0,1,55+,Prepaid_Daily,Mid_Range,4G,2026-04-08
SUB2622512,0.07,1.91,0.69,0.28,39.08,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,2026-03-23
SUB1450067,0.73,0.11,0.01,0.05,94.49,1,0,35-44,Prepaid_Daily,Mid_Range,5G,2026-03-21
SUB7192072,1.21,2.31,0.77,0.87,98.36,1,0,25-34,Postpaid_Basic,5G_Device,4G,2026-04-14
SUB9744250,1.6,1.01,2.33,1.59,73.64,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,2026-03-30
SUB6010500,1.34,1.28,0.63,0.81,34.22,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-03-19
SUB7061782,1.21,0.45,0.28,0.31,80.17,1,1,25-34,Prepaid_Monthly,Mid_Range,4G,2026-04-08
SUB7461029,3.61,1.32,1.15,2.38,94.88,1,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-06
SUB8397239,1.9,4.12,0.35,4.76,71.53,1,0,25-34,Postpaid_Unlimited,5G_Device,3G,2026-04-08
SUB6377168,0.19,0.69,0.77,0.11,74.01,0,1,35-44,Prepaid_Monthly,Mid_Range,4G,2026-03-21
SUB9017464,0.74,6.0,0.82,1.47,56.7,1,0,18-24,Prepaid_Monthly,5G_Device,4G,2026-04-10
SUB7421472,0.26,0.66,0.0,0.23,137.28,1,0,55+,Prepaid_Monthly,Premium_Smartphone,4G,2026-03-19
SUB2697152,3.25,1.49,0.39,0.96,89.99,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-03-28
SUB2159149,4.17,3.41,1.83,0.01,120.75,0,1,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-23
SUB1120730,1.61,1.95,1.11,0.24,132.86,1,1,18-24,Prepaid_Daily,Tablet,4G,2026-04-01
SUB5081093,0.79,1.97,1.81,0.57,106.53,0,1,18-24,Postpaid_Basic,Mid_Range,5G,2026-04-05
SUB2839968,4.58,1.25,1.33,0.23,93.59,0,0,55+,Postpaid_Premium,5G_Device,5G,2026-04-17
SUB5213085,0.51,1.08,0.4,0.18,124.67,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G+,2026-03-23
SUB2286793,1.89,3.35,0.26,0.88,39.77,1,0,35-44,Postpaid_Basic,Mid_Range,4G,2026-03-19
SUB8855506,0.94,0.05,0.35,0.23,102.06,0,0,45-54,Prepaid_Daily,Premium_Smartphone,4G,2026-03-26
SUB2941042,3.17,0.27,0.33,1.51,113.8,0,1,45-54,Postpaid_Unlimited,Tablet,4G+,2026-04-01
SUB3651222,1.06,0.13,0.23,1.34,72.95,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-01
SUB4818067,0.34,1.66,0.54,0.22,62.46,0,1,45-54,Postpaid_Unlimited,5G_Device,3G,2026-03-25
SUB9649769,1.01,1.19,1.21,0.02,59.82,0,1,25-34,Prepaid_Daily,Premium_Smartphone,3G,2026-03-29
SUB7357722,0.73,0.49,0.03,0.57,160.53,1,0,35-44,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-03-31
SUB8735491,0.07,1.96,0.02,0.15,67.6,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-04-07
SUB6375653,1.04,1.18,0.83,0.34,86.81,0,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-04-04
SUB4857469,1.14,2.08,0.4,0.43,67.62,0,1,45-54,Postpaid_Unlimited,Mid_Range,5G,2026-03-25
SUB4851526,0.37,2.23,0.1,0.09,88.27,0,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,2026-04-08
SUB1335983,2.45,1.2,0.38,0.02,102.27,0,1,45-54,Postpaid_Premium,Premium_Smartphone,4G+,2026-04-10
SUB3466993,4.1,3.07,0.19,1.02,90.25,0,0,25-34,Postpaid_Unlimited,5G_Device,4G,2026-03-30
SUB2115059,2.14,0.6,0.1,0.91,71.46,0,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-03-20
SUB9788377,1.47,0.25,0.22,0.02,19.32,0,0,18-24,Prepaid_Monthly,Basic_Phone,5G,2026-04-06
SUB3654965,0.93,1.2,0.73,0.52,119.32,1,0,45-54,Postpaid_Basic,Premium_Smartphone,4G,2026-03-24
SUB8551506,1.02,2.22,0.78,0.08,61.11,0,1,18-24,Postpaid_Premium,Premium_Smartphone,3G,2026-03-20
SUB6338888,1.01,0.56,0.04,0.02,14.69,1,0,35-44,Postpaid_Unlimited,Basic_Phone,3G,2026-04-04
SUB5920851,0.01,2.64,3.68,0.0,154.9,0,0,35-44,Postpaid_Premium,Premium_Smartphone,5G,2026-03-30
SUB5463721,0.74,1.16,0.06,0.51,44.45,0,0,25-34,Prepaid_Monthly,5G_Device,3G,2026-04-02
SUB4472108,1.07,1.18,1.5,0.01,94.47,0,1,55+,Postpaid_Premium,Mid_Range,5G,2026-04-06
SUB5925233,8.0,4.95,0.22,0.49,85.97,0,0,18-24,Postpaid_Unlimited,5G_Device,5G,2026-03-25
SUB9523215,1.03,0.38,1.62,0.53,63.31,0,0,35-44,Prepaid_Monthly,5G_Device,4G,2026-04-03
SUB6768076,2.64,0.88,0.1,0.44,67.83,0,0,25-34,Prepaid_Daily,Mid_Range,5G,2026-04-11
SUB6495179,1.29,2.98,0.45,0.36,63.38,0,0,18-24,Prepaid_Monthly,5G_Device,4G,2026-04-09
SUB4346953,5.18,2.87,4.0,3.1,75.38,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-03-24
SUB2156928,1.24,1.03,0.69,0.13,95.91,1,0,35-44,Prepaid_Daily,5G_Device,4G,2026-04-03
SUB4241695,0.11,0.26,0.3,0.09,41.74,0,0,55+,Postpaid_Unlimited,Mid_Range,4G,2026-04-04
SUB7642589,0.1,2.94,0.88,0.14,72.61,0,0,18-24,Postpaid_Unlimited,Mid_Range,4G+,2026-03-22
SUB1212628,0.6,0.7,0.24,0.33,108.17,1,1,18-24,Prepaid_Daily,Mid_Range,4G+,2026-04-03
SUB7643509,0.41,0.29,0.01,0.02,30.73,0,0,55+,Postpaid_Basic,Basic_Phone,5G,2026-04-05
SUB8763412,1.12,0.69,0.02,1.11,49.3,1,1,18-24,Prepaid_Monthly,Mid_Range,4G,2026-03-20
SUB5327261,0.45,0.45,0.06,0.21,51.84,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,2026-04-11
SUB5771873,1.24,0.64,0.05,0.08,45.49,0,0,25-34,Postpaid_Basic,Mid_Range,4G,2026-03-28
SUB8645447,1.09,1.49,0.06,1.92,64.15,0,1,25-34,Postpaid_Premium,Premium_Smartphone,3G,2026-04-08
SUB2085110,0.28,0.49,0.11,0.55,87.27,1,0,35-44,Postpaid_Basic,Mid_Range,5G,2026-03-23
SUB8398129,0.89,1.97,0.09,0.87,113.32,1,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-03-31
SUB5623527,0.15,0.71,0.36,0.18,56.95,0,0,25-34,Prepaid_Monthly,Mid_Range,4G,2026-03-30
SUB6715574,0.84,2.94,0.4,1.05,66.88,0,1,35-44,Postpaid_Basic,Mid_Range,5G,2026-03-25
SUB6906512,0.27,4.1,0.43,0.1,63.23,0,1,35-44,Postpaid_Premium,Premium_Smartphone,3G,2026-04-10
SUB1974687,0.37,0.1,0.09,0.14,20.14,0,1,25-34,Prepaid_Monthly,Basic_Phone,4G,2026-04-07
SUB8701349,1.13,0.26,0.2,0.3,45.33,0,1,18-24,Postpaid_Basic,Mid_Range,4G,2026-03-21
SUB1824726,7.14,2.69,0.92,1.01,66.2,0,1,35-44,Postpaid_Premium,Mid_Range,4G,2026-03-31
SUB6840445,0.42,6.0,0.46,0.75,118.82,0,0,25-34,Postpaid_Unlimited,5G_Device,4G+,2026-04-10
SUB9393302,4.59,5.59,2.56,0.26,108.55,0,0,18-24,Prepaid_Monthly,5G_Device,5G,2026-04-10
SUB3679590,0.33,0.08,0.03,0.29,40.84,0,1,55+,Postpaid_Basic,Basic_Phone,5G,2026-03-30
SUB5740148,0.17,2.51,0.42,0.45,73.57,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,2026-03-28
SUB7210239,0.12,0.35,0.13,0.01,39.84,0,1,55+,Prepaid_Daily,Mid_Range,4G,2026-04-06
SUB3037775,4.55,4.73,0.07,0.1,82.56,0,1,25-34,Prepaid_Monthly,Mid_Range,4G+,2026-03-22
SUB2986373,0.43,0.93,0.01,0.16,59.17,0,0,45-54,Postpaid_Basic,Mid_Range,4G,2026-03-26
SUB5818060,0.69,0.54,0.17,0.45,71.25,0,0,35-44,Prepaid_Daily,5G_Device,4G,2026-04-02
SUB3916971,0.09,0.04,0.0,0.01,23.81,0,1,55+,Postpaid_Basic,Basic_Phone,4G,2026-03-20
SUB6835770,0.07,0.27,0.16,0.01,93.31,0,0,55+,Prepaid_Daily,Premium_Smartphone,4G,2026-03-26
SUB3613456,3.9,1.25,0.11,0.27,166.89,1,0,55+,Postpaid_Unlimited,5G_Device,5G,2026-03-19
SUB8214554,0.98,0.31,0.41,0.01,41.16,1,0,55+,Postpaid_Premium,Mid_Range,4G,2026-03-25
SUB5266660,1.05,1.45,0.11,1.71,112.54,1,0,18-24,Prepaid_Daily,5G_Device,4G,2026-03-28
SUB7084010,0.71,0.23,0.29,0.23,72.33,0,0,35-44,Prepaid_Daily,5G_Device,4G,2026-04-01
SUB7551381,1.13,6.0,0.07,1.04,114.49,0,0,25-34,Postpaid_Premium,Premium_Smartphone,5G,2026-04-09
SUB1608919,0.08,1.6,2.56,3.99,71.98,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,4G,2026-04-09
SUB7727830,0.44,2.46,0.05,0.63,128.16,1,1,55+,Postpaid_Basic,Premium_Smartphone,4G,2026-03-29
SUB6924216,0.33,0.78,0.44,0.11,86.51,0,0,18-24,Prepaid_Monthly,5G_Device,4G,2026-03-30
SUB9729430,0.09,0.43,2.1,0.12,64.95,0,0,35-44,Prepaid_Daily,Premium_Smartphone,4G,2026-04-10
SUB5704863,1.99,0.3,0.01,0.68,101.76,0,1,35-44,Prepaid_Monthly,Mid_Range,5G,2026-04-03
SUB8352236,1.61,2.61,0.25,1.22,89.03,0,0,25-34,Prepaid_Monthly,5G_Device,4G,2026-03-20
SUB8085282,1.28,2.04,0.48,0.0,116.53,0,0,18-24,Prepaid_Monthly,Tablet,5G,2026-03-22
SUB5440768,0.9,4.23,2.18,0.82,55.78,0,1,18-24,Postpaid_Premium,Mid_Range,4G,2026-04-17
SUB6276473,8.0,3.81,2.36,0.01,98.52,0,1,18-24,Postpaid_Basic,Premium_Smartphone,4G,2026-03-20
SUB7499716,0.61,0.54,0.03,0.17,78.55,0,0,35-44,Postpaid_Basic,Premium_Smartphone,4G+,2026-03-27
SUB1115064,0.55,3.66,0.1,0.82,52.99,0,0,25-34,Postpaid_Basic,Mid_Range,4G+,2026-04-15
SUB3589644,1.26,2.17,1.45,0.56,39.23,1,0,18-24,Prepaid_Monthly,Mid_Range,4G,2026-04-14
SUB8209403,0.31,0.74,0.12,0.1,75.64,0,0,55+,Prepaid_Daily,Mid_Range,4G+,2026-04-10
SUB4058321,0.78,2.36,0.05,0.77,119.07,1,0,35-44,Prepaid_Monthly,Premium_Smartphone,5G,2026-04-04
