user_id,customer_tenure_months,contract_duration_months,monthly_bill_usd,support_calls_6months,churn_probability,churn_status,churn_reason,churn_risk_category,support_calls_group
SUB3077645,12,24,89.89,3,0.132,0,,Very_Low,3-4 calls
SUB2401471,6,12,112.31,2,0.102,0,,Very_Low,1-2 calls
SUB5779897,12,3,115.17,1,0.063,0,,Very_Low,1-2 calls
SUB2716548,18,6,21.68,1,0.236,0,,Low,1-2 calls
SUB5952505,12,3,11.04,2,0.378,1,Network Quality Issues,Low,1-2 calls
SUB5100321,6,12,112.78,3,0.23,0,,Low,3-4 calls
SUB3097711,36,12,90.42,1,0.062,0,,Very_Low,1-2 calls
SUB7095561,6,1,36.61,3,0.307,0,,Low,3-4 calls
SUB1037361,18,12,111.98,2,0.052,0,,Very_Low,1-2 calls
SUB3898845,48,3,20.07,4,0.154,0,,Very_Low,3-4 calls
SUB9146836,18,24,10.62,0,0.252,1,Network Quality Issues,Low,0 calls
SUB4463227,6,24,41.55,0,0.189,0,,Very_Low,0 calls
SUB9093068,6,12,77.81,0,0.132,0,,Very_Low,0 calls
SUB3457856,36,6,60.52,3,0.186,0,,Very_Low,3-4 calls
SUB2761856,12,6,43.86,2,0.246,1,Network Quality Issues,Low,1-2 calls
SUB3341102,18,6,14.11,2,0.273,0,,Low,1-2 calls
SUB1000037,18,12,20.21,1,0.205,0,,Low,1-2 calls
SUB7251936,12,3,116.66,1,0.063,0,,Very_Low,1-2 calls
SUB1653668,48,24,9.42,0,0.084,0,,Very_Low,0 calls
SUB4404158,48,12,82.62,2,0.048,0,,Very_Low,1-2 calls
SUB3656040,1,1,82.65,3,0.43,0,,Medium,3-4 calls
SUB1703645,12,24,88.83,4,0.172,0,,Very_Low,3-4 calls
SUB5911672,18,6,95.01,4,0.118,0,,Very_Low,3-4 calls
SUB9215984,48,24,22.77,2,0.118,1,Network Quality Issues,Very_Low,1-2 calls
SUB9131631,1,6,69.27,1,0.103,0,,Very_Low,1-2 calls
SUB3621872,24,3,8.9,1,0.315,0,,Low,1-2 calls
SUB1593975,18,12,18.42,2,0.079,0,,Very_Low,1-2 calls
SUB6052683,24,6,43.37,2,0.292,0,,Low,1-2 calls
SUB4983063,6,24,15.83,0,0.132,1,Network Quality Issues,Very_Low,0 calls
SUB3282373,24,6,94.44,3,0.079,0,,Very_Low,3-4 calls
SUB3840152,6,6,67.29,2,0.186,0,,Very_Low,1-2 calls
SUB8527872,18,24,27.75,1,0.205,0,,Low,1-2 calls
SUB3550552,24,24,12.01,4,0.95,1,Poor Customer Service,Very_High,3-4 calls
SUB3392735,24,3,25.55,1,0.11,1,Price Too High,Very_Low,1-2 calls
SUB8504361,12,6,39.74,4,0.319,0,,Low,3-4 calls
SUB8314153,12,1,62.71,1,0.132,0,,Very_Low,1-2 calls
SUB6418626,6,1,38.82,2,0.205,0,,Low,1-2 calls
SUB4622546,1,24,13.5,4,0.945,1,Price Too High,Very_High,3-4 calls
SUB6996522,1,24,23.78,5,0.315,0,,Low,5+ calls
SUB4606940,12,12,21.53,2,0.189,0,,Very_Low,1-2 calls
SUB6935537,1,24,41.97,1,0.315,1,Relocation/Moving,Low,1-2 calls
SUB4600200,3,1,17.94,1,0.41,1,Price Too High,Medium,1-2 calls
SUB1559031,3,6,28.24,3,0.921,1,Network Quality Issues,Very_High,3-4 calls
SUB7491280,12,1,20.45,2,0.172,0,,Very_Low,1-2 calls
SUB3701243,18,12,48.17,2,0.112,0,,Very_Low,1-2 calls
SUB6444003,18,24,42.16,2,0.157,0,,Very_Low,1-2 calls
SUB5435728,12,6,83.18,1,0.115,0,,Very_Low,1-2 calls
SUB9594992,18,24,55.9,1,0.052,1,Service Not Needed,Very_Low,1-2 calls
SUB7542155,36,24,57.36,5,0.154,0,,Very_Low,5+ calls
SUB8165371,12,1,11.42,3,0.491,0,,Medium,3-4 calls
SUB5135554,18,6,7.5,3,0.41,0,,Medium,3-4 calls
SUB3988088,18,3,41.61,2,0.157,0,,Very_Low,1-2 calls
SUB1979907,18,12,7.57,1,0.315,1,Relocation/Moving,Low,1-2 calls
SUB1213968,18,6,20.3,0,0.063,0,,Very_Low,0 calls
SUB9683565,24,12,9.57,2,0.21,0,,Low,1-2 calls
SUB2901737,24,24,9.42,5,0.546,0,,Medium,5+ calls
SUB5985248,12,6,13.58,1,0.328,0,,Low,1-2 calls
SUB7409363,18,24,70.3,1,0.074,0,,Very_Low,1-2 calls
SUB3302743,6,6,26.88,0,0.319,0,,Low,0 calls
SUB5588156,24,3,13.79,2,0.409,0,,Medium,1-2 calls
SUB1985461,36,12,28.39,2,0.165,0,,Very_Low,1-2 calls
SUB6831759,24,6,59.03,3,0.143,0,,Very_Low,3-4 calls
SUB6710912,12,1,59.36,3,0.369,0,,Low,3-4 calls
SUB2806423,3,1,7.45,2,0.63,1,Price Too High,High,1-2 calls
SUB2950408,36,12,69.09,1,0.087,0,,Very_Low,1-2 calls
SUB4594128,24,24,17.18,1,0.236,0,,Low,1-2 calls
SUB9106584,18,6,58.16,2,0.037,0,,Very_Low,1-2 calls
SUB2406427,36,1,58.88,1,0.051,0,,Very_Low,1-2 calls
SUB4489550,12,12,64.6,2,0.246,0,,Low,1-2 calls
SUB7889053,60,24,75.25,1,0.055,0,,Very_Low,1-2 calls
SUB4895090,36,6,11.42,5,0.294,0,,Low,5+ calls
SUB3765013,3,3,45.98,1,0.355,0,,Low,1-2 calls
SUB7162492,12,6,8.55,1,0.229,0,,Low,1-2 calls
SUB9424990,3,24,81.24,2,0.136,0,,Very_Low,1-2 calls
SUB8038170,6,6,15.37,0,0.246,0,,Low,0 calls
SUB1862219,12,12,18.56,2,0.123,0,,Very_Low,1-2 calls
SUB9334750,6,1,14.26,2,0.41,1,Price Too High,Medium,1-2 calls
SUB2718303,48,3,9.37,0,0.142,0,,Very_Low,0 calls
SUB4801082,1,3,34.12,1,0.273,0,,Low,1-2 calls
SUB4346668,1,1,39.87,0,0.153,0,,Very_Low,0 calls
SUB7696674,48,1,20.47,1,0.079,0,,Very_Low,1-2 calls
SUB4205677,6,6,13.09,4,0.472,0,,Medium,3-4 calls
SUB3506068,1,12,70.82,5,0.382,1,Network Quality Issues,Low,5+ calls
SUB1483075,12,6,6.63,3,0.491,0,,Medium,3-4 calls
SUB9126198,3,6,40.34,3,0.472,0,,Medium,3-4 calls
SUB9715978,1,12,37.58,3,0.315,0,,Low,3-4 calls
SUB6451731,12,3,18.81,1,0.284,0,,Low,1-2 calls
SUB8499043,3,1,14.72,0,0.504,1,Price Too High,Medium,0 calls
SUB7746037,36,3,75.16,1,0.037,0,,Very_Low,1-2 calls
SUB5473214,6,24,21.72,4,0.461,0,,Medium,3-4 calls
SUB4682796,6,1,13.26,0,0.378,0,,Low,0 calls
SUB8851746,24,1,45.09,2,0.254,0,,Low,1-2 calls
SUB8841640,36,1,9.43,4,0.287,1,Poor Customer Service,Low,3-4 calls
SUB9740245,1,6,26.4,2,0.41,0,,Medium,1-2 calls
SUB9566554,3,12,62.99,1,0.22,1,Relocation/Moving,Low,1-2 calls
SUB6137956,12,24,112.72,3,0.142,0,,Very_Low,3-4 calls
SUB6274413,18,12,38.39,0,0.109,1,Network Quality Issues,Very_Low,0 calls
SUB8724578,1,3,26.61,1,0.76,1,Price Too High,High,1-2 calls
SUB1864899,12,12,26.38,1,0.284,1,Price Too High,Low,1-2 calls
SUB9652111,36,12,32.59,2,0.096,0,,Very_Low,1-2 calls
SUB7410575,36,1,23.75,3,0.215,0,,Low,3-4 calls
SUB3318292,6,6,10.47,1,0.472,0,,Medium,1-2 calls
SUB3026393,6,6,59.86,0,0.062,0,,Very_Low,0 calls
SUB8622520,18,3,29.76,0,0.088,0,,Very_Low,0 calls
SUB3379897,1,1,22.04,1,0.614,1,Relocation/Moving,High,1-2 calls
SUB2294416,6,1,10.15,4,0.921,1,Price Too High,Very_High,3-4 calls
SUB2985196,3,24,57.4,1,0.191,0,,Very_Low,1-2 calls
SUB9052377,3,6,18.86,4,0.472,0,,Medium,3-4 calls
SUB8703189,3,6,24.54,1,0.157,0,,Very_Low,1-2 calls
SUB2560121,18,3,26.5,2,0.266,0,,Low,1-2 calls
SUB6878263,12,3,90.39,2,0.063,0,,Very_Low,1-2 calls
SUB1443035,36,3,48.96,1,0.051,0,,Very_Low,1-2 calls
SUB4099072,24,3,11.42,4,0.76,1,Service Not Needed,High,3-4 calls
SUB7650723,12,12,83.67,5,0.265,0,,Low,5+ calls
SUB9349092,6,24,16.02,0,0.246,0,,Low,0 calls
SUB6200551,36,6,27.04,3,0.248,1,Price Too High,Low,3-4 calls
SUB8747156,1,24,39.41,1,0.315,0,,Low,1-2 calls
SUB5552636,18,6,38.27,2,0.074,0,,Very_Low,1-2 calls
SUB1751240,3,6,14.58,3,0.945,1,Price Too High,Very_High,3-4 calls
SUB5315596,12,6,61.11,1,0.132,1,Relocation/Moving,Very_Low,1-2 calls
SUB7775996,48,24,41.16,0,0.197,0,,Very_Low,0 calls
SUB1995791,6,24,117.65,3,0.2,1,Better Competitor Offer,Very_Low,3-4 calls
SUB2960299,1,12,87.36,2,0.409,1,Better Competitor Offer,Medium,1-2 calls
SUB6079111,6,24,96.03,1,0.102,0,,Very_Low,1-2 calls
SUB8902634,12,12,45.72,1,0.189,0,,Very_Low,1-2 calls
SUB3853501,24,24,13.37,2,0.315,0,,Low,1-2 calls
SUB7282444,1,12,89.25,0,0.082,0,,Very_Low,0 calls
SUB6613904,3,12,89.14,1,0.287,1,Better Competitor Offer,Low,1-2 calls
SUB3459622,12,12,117.69,2,0.063,0,,Very_Low,1-2 calls
SUB2897459,1,12,23.88,1,0.472,1,Price Too High,Medium,1-2 calls
SUB5240012,60,3,38.45,2,0.026,0,,Very_Low,1-2 calls
SUB2215442,12,3,104.2,5,0.126,1,Poor Customer Service,Very_Low,5+ calls
SUB6564396,12,12,114.36,0,0.036,0,,Very_Low,0 calls
SUB8903797,60,6,7.01,2,0.136,0,,Very_Low,1-2 calls
SUB3580309,18,12,72.45,2,0.051,0,,Very_Low,1-2 calls
SUB7425148,12,1,32.81,2,0.088,1,Relocation/Moving,Very_Low,1-2 calls
SUB8049985,6,24,8.92,2,0.315,1,Network Quality Issues,Low,1-2 calls
SUB8506161,6,12,117.55,2,0.169,1,Better Competitor Offer,Very_Low,1-2 calls
SUB6151946,6,1,28.76,3,0.532,1,Price Too High,Medium,3-4 calls
SUB8026206,24,12,67.47,3,0.165,0,,Very_Low,3-4 calls
SUB5247328,24,6,110.95,0,0.063,0,,Very_Low,0 calls
SUB2451469,3,3,13.29,4,0.63,1,Poor Customer Service,High,3-4 calls
SUB4300874,24,24,88.42,1,0.146,0,,Very_Low,1-2 calls
SUB5736416,6,24,73.63,2,0.143,0,,Very_Low,1-2 calls
SUB5063997,3,1,56.74,2,0.191,0,,Very_Low,1-2 calls
SUB9302975,3,3,48.99,2,0.315,0,,Low,1-2 calls
SUB7126463,12,12,10.51,0,0.393,0,,Low,0 calls
SUB9437534,24,24,60.6,2,0.096,0,,Very_Low,1-2 calls
SUB6410812,18,12,28.84,1,0.157,1,Price Too High,Very_Low,1-2 calls
SUB8152765,12,12,15.47,2,0.319,1,Price Too High,Low,1-2 calls
SUB7107182,1,24,24.76,3,0.95,1,Price Too High,Very_High,3-4 calls
SUB7012621,18,12,36.69,2,0.177,0,,Very_Low,1-2 calls
SUB4751387,18,6,68.26,2,0.051,0,,Very_Low,1-2 calls
SUB3779060,1,12,56.92,1,0.22,0,,Low,1-2 calls
SUB1483791,60,1,62.4,3,0.072,0,,Very_Low,3-4 calls
SUB3158714,1,24,65.46,1,0.22,0,,Low,1-2 calls
SUB3622280,18,6,86.56,1,0.096,0,,Very_Low,1-2 calls
SUB5225872,12,12,6.59,1,0.328,0,,Low,1-2 calls
SUB9998934,36,12,71.64,4,0.215,0,,Low,3-4 calls
SUB2245749,12,1,16.45,1,0.284,0,,Low,1-2 calls
SUB3226941,12,3,47.05,1,0.684,1,Service Not Needed,High,1-2 calls
SUB2418180,18,12,18.31,3,0.236,0,,Low,3-4 calls
SUB9463331,36,24,49.9,2,0.136,0,,Very_Low,1-2 calls
SUB7233146,24,12,28.68,6,0.76,0,,High,5+ calls
SUB8054499,6,12,7.23,1,0.22,0,,Low,1-2 calls
SUB9237881,60,3,8.73,0,0.109,0,,Very_Low,0 calls
SUB4018967,24,24,48.6,1,0.292,0,,Low,1-2 calls
SUB4726904,1,6,5.66,1,0.42,0,,Medium,1-2 calls
SUB1792515,3,1,28.97,2,0.22,1,Price Too High,Low,1-2 calls
SUB6910838,36,1,5.88,1,0.147,0,,Very_Low,1-2 calls
SUB2393196,18,24,10.95,3,0.472,0,,Medium,3-4 calls
SUB2035211,6,12,87.45,2,0.102,0,,Very_Low,1-2 calls
SUB3189568,3,3,60.61,1,0.074,0,,Very_Low,1-2 calls
SUB4934740,3,1,108.54,4,0.236,1,Network Quality Issues,Low,3-4 calls
SUB1647122,6,24,43.63,2,0.157,0,,Very_Low,1-2 calls
SUB4782164,36,3,65.98,0,0.029,0,,Very_Low,0 calls
SUB2761331,6,6,39.47,4,0.236,1,Network Quality Issues,Low,3-4 calls
SUB2877329,18,12,34.8,4,0.205,0,,Low,3-4 calls
SUB3892970,3,1,38.35,2,0.315,1,Relocation/Moving,Low,1-2 calls
SUB1315315,12,6,19.9,1,0.319,0,,Low,1-2 calls
SUB9539202,6,24,66.04,3,0.322,0,,Low,3-4 calls
SUB7776432,3,12,87.75,2,0.075,0,,Very_Low,1-2 calls
SUB4959015,24,6,71.73,2,0.205,0,,Low,1-2 calls
SUB3214979,24,12,42.41,0,0.156,0,,Very_Low,0 calls
SUB4405851,6,24,118.55,4,0.285,0,,Low,3-4 calls
SUB8354292,18,3,91.63,6,0.157,0,,Very_Low,5+ calls
SUB1196211,12,12,37.11,1,0.164,0,,Very_Low,1-2 calls
SUB2836082,1,6,81.18,1,0.177,1,Relocation/Moving,Very_Low,1-2 calls
SUB3237699,12,12,9.8,0,0.262,0,,Low,0 calls
SUB5458434,18,6,6.08,0,0.218,0,,Low,0 calls
SUB2813065,6,12,14.19,3,0.614,0,,High,3-4 calls
SUB5957161,48,12,81.33,2,0.048,0,,Very_Low,1-2 calls
SUB8395511,18,1,12.24,5,0.21,0,,Low,5+ calls
SUB5587281,12,3,7.31,0,0.262,0,,Low,0 calls
SUB6507200,24,12,6.26,1,0.21,0,,Low,1-2 calls
SUB9765940,6,24,17.88,1,0.461,0,,Medium,1-2 calls
SUB9472761,1,12,30.97,3,0.41,0,,Medium,3-4 calls
SUB5978234,1,3,7.34,0,0.504,0,,Medium,0 calls
SUB4972162,6,6,34.87,6,0.315,0,,Low,5+ calls
SUB7166994,3,6,27.27,1,0.76,0,,High,1-2 calls
SUB5172060,6,12,28.8,4,0.532,0,,Medium,3-4 calls
SUB7603352,24,24,51.62,1,0.096,0,,Very_Low,1-2 calls
SUB1078947,6,6,84.16,1,0.118,0,,Very_Low,1-2 calls
SUB8152604,18,1,46.51,4,0.57,0,,Medium,3-4 calls
SUB9136537,48,24,17.93,0,0.082,0,,Very_Low,0 calls
SUB4969411,18,12,83.54,0,0.071,1,Better Competitor Offer,Very_Low,0 calls
SUB7387952,18,24,34.54,2,0.105,0,,Very_Low,1-2 calls
SUB6969677,36,3,79.83,2,0.051,0,,Very_Low,1-2 calls
SUB1968410,6,12,15.51,0,0.246,1,Network Quality Issues,Low,0 calls
SUB4936642,3,3,25.45,5,0.945,1,Poor Customer Service,Very_High,5+ calls
SUB2040835,24,1,55.59,2,0.051,0,,Very_Low,1-2 calls
SUB7626532,1,3,61.44,3,0.95,0,,Very_High,3-4 calls
SUB6386452,12,24,31.02,3,0.132,0,,Very_Low,3-4 calls
SUB9531225,6,3,23.48,4,0.95,1,Service Not Needed,Very_High,3-4 calls
SUB7952057,60,12,63.35,2,0.037,0,,Very_Low,1-2 calls
SUB6134629,12,24,26.9,1,0.135,0,,Very_Low,1-2 calls
SUB5926730,18,1,53.04,2,0.074,0,,Very_Low,1-2 calls
SUB2030120,6,24,23.72,1,0.307,1,Price Too High,Low,1-2 calls
SUB2034780,60,12,31.46,3,0.102,0,,Very_Low,3-4 calls
SUB8128822,3,6,28.2,0,0.328,0,,Low,0 calls
SUB1749045,48,6,33.21,3,0.079,0,,Very_Low,3-4 calls
SUB1872109,12,1,15.31,1,0.284,1,Price Too High,Low,1-2 calls
SUB8736085,12,3,32.55,0,0.101,0,,Very_Low,0 calls
SUB1387405,24,6,28.88,2,0.236,1,Price Too High,Low,1-2 calls
SUB7805360,1,12,93.3,2,0.205,1,Network Quality Issues,Low,1-2 calls
SUB5561786,12,3,106.0,1,0.063,0,,Very_Low,1-2 calls
SUB5758669,3,12,63.74,2,0.287,0,,Low,1-2 calls
SUB4101004,3,12,96.99,1,0.074,0,,Very_Low,1-2 calls
SUB6534693,36,12,12.08,1,0.103,0,,Very_Low,1-2 calls
SUB3932208,60,12,86.87,2,0.013,0,,Very_Low,1-2 calls
SUB5187442,60,12,9.11,5,0.21,1,Network Quality Issues,Low,5+ calls
SUB4812197,36,12,23.96,0,0.115,0,,Very_Low,0 calls
SUB7433564,48,6,27.79,1,0.102,0,,Very_Low,1-2 calls
SUB1956740,48,6,111.55,2,0.034,0,,Very_Low,1-2 calls
SUB3210846,3,24,33.68,2,0.315,1,Network Quality Issues,Low,1-2 calls
SUB5428760,1,12,40.53,2,0.273,0,,Low,1-2 calls
SUB3309231,3,12,109.3,1,0.105,0,,Very_Low,1-2 calls
SUB5610764,3,12,37.69,2,0.315,0,,Low,1-2 calls
SUB5495433,36,1,39.34,3,0.186,0,,Very_Low,3-4 calls
SUB6215784,48,12,6.8,1,0.105,1,Price Too High,Very_Low,1-2 calls
SUB2967582,6,24,101.5,1,0.118,0,,Very_Low,1-2 calls
SUB1840268,1,12,83.23,1,0.205,0,,Low,1-2 calls
SUB7129026,6,3,112.18,1,0.169,0,,Very_Low,1-2 calls
SUB6770938,24,6,21.19,0,0.126,0,,Very_Low,0 calls
SUB7557601,48,3,29.02,1,0.079,0,,Very_Low,1-2 calls
SUB9441243,12,6,29.44,3,0.369,0,,Low,3-4 calls
SUB1983638,6,3,20.54,2,0.354,0,,Low,1-2 calls
SUB7911596,18,6,22.89,2,0.225,0,,Low,1-2 calls
SUB6596127,3,24,37.73,3,0.315,0,,Low,3-4 calls
SUB3791671,24,12,80.47,1,0.096,0,,Very_Low,1-2 calls
SUB3061892,12,6,83.75,3,0.123,0,,Very_Low,3-4 calls
SUB4431543,60,12,10.7,0,0.109,0,,Very_Low,0 calls
SUB7963266,48,24,22.51,2,0.102,0,,Very_Low,1-2 calls
SUB5078140,18,6,21.24,1,0.157,0,,Very_Low,1-2 calls
SUB9485356,18,24,24.61,1,0.236,0,,Low,1-2 calls
SUB4909308,3,3,15.24,2,0.532,0,,Medium,1-2 calls
SUB8466897,6,24,27.84,1,0.307,1,Relocation/Moving,Low,1-2 calls
SUB8685727,36,24,98.65,2,0.048,0,,Very_Low,1-2 calls
SUB1915767,6,3,22.58,1,0.307,0,,Low,1-2 calls
SUB9689972,12,6,38.14,3,0.132,0,,Very_Low,3-4 calls
SUB9214491,36,12,78.5,1,0.036,0,,Very_Low,1-2 calls
SUB4369415,12,3,66.82,2,0.088,0,,Very_Low,1-2 calls
SUB4703713,36,12,44.64,0,0.059,0,,Very_Low,0 calls
SUB1381856,1,12,114.06,1,0.157,0,,Very_Low,1-2 calls
SUB4765444,18,3,36.49,4,0.157,0,,Very_Low,3-4 calls
SUB5579097,1,6,87.03,0,0.395,1,Service Not Needed,Low,0 calls
SUB8613312,24,12,18.33,1,0.205,1,Network Quality Issues,Low,1-2 calls
SUB5016899,18,3,11.42,3,0.472,0,,Medium,3-4 calls
SUB4955199,18,3,64.67,2,0.205,1,Network Quality Issues,Low,1-2 calls
SUB6242329,12,12,29.53,4,0.425,1,Poor Customer Service,Medium,3-4 calls
SUB4268896,48,12,79.69,2,0.055,0,,Very_Low,1-2 calls
SUB5253459,12,6,67.37,3,0.198,0,,Very_Low,3-4 calls
SUB8356943,6,3,23.61,1,0.337,0,,Low,1-2 calls
SUB8136940,36,12,47.2,1,0.143,0,,Very_Low,1-2 calls
SUB3854135,48,12,110.28,3,0.095,0,,Very_Low,3-4 calls
SUB1476377,6,6,104.67,4,0.083,0,,Very_Low,3-4 calls
SUB1398422,18,6,84.98,3,0.165,0,,Very_Low,3-4 calls
SUB1121937,18,24,56.88,1,0.051,0,,Very_Low,1-2 calls
SUB2133629,18,12,109.06,2,0.052,0,,Very_Low,1-2 calls
SUB8652126,18,6,62.08,2,0.124,0,,Very_Low,1-2 calls
SUB1378355,3,12,23.41,2,0.614,1,Network Quality Issues,High,1-2 calls
SUB4993611,12,3,12.48,4,0.737,1,Price Too High,High,3-4 calls
SUB8814889,60,1,25.68,1,0.102,0,,Very_Low,1-2 calls
SUB8277186,1,24,6.5,1,0.63,1,Price Too High,High,1-2 calls
SUB2675259,18,24,7.5,4,0.41,0,,Medium,3-4 calls
SUB9173192,36,12,119.39,5,0.11,0,,Very_Low,5+ calls
SUB7609001,3,24,61.45,1,0.147,1,Relocation/Moving,Very_Low,1-2 calls
SUB8537330,24,12,80.52,1,0.102,1,Better Competitor Offer,Very_Low,1-2 calls
SUB9937999,6,24,43.53,1,0.158,0,,Very_Low,1-2 calls
SUB9816087,1,24,17.16,4,0.709,1,Price Too High,High,3-4 calls
SUB7024945,12,24,11.92,0,0.141,0,,Very_Low,0 calls
SUB2360764,24,24,118.13,0,0.063,0,,Very_Low,0 calls
SUB4171553,3,12,8.02,2,0.42,1,Price Too High,Medium,1-2 calls
SUB3594545,1,12,34.14,0,0.284,0,,Low,0 calls
SUB4182999,18,6,12.15,4,0.409,0,,Medium,3-4 calls
SUB8406465,3,24,17.08,4,0.709,0,,High,3-4 calls
SUB8029446,3,24,7.87,0,0.437,1,Price Too High,Medium,0 calls
SUB6790740,24,1,39.12,3,0.236,1,Relocation/Moving,Low,3-4 calls
SUB9951442,18,6,119.61,3,0.133,0,,Very_Low,3-4 calls
SUB9272686,48,3,41.86,3,0.118,0,,Very_Low,3-4 calls
SUB1840597,6,1,68.24,2,0.143,0,,Very_Low,1-2 calls
SUB1850122,3,6,87.73,4,0.307,1,Poor Customer Service,Low,3-4 calls
SUB3572703,18,12,51.31,1,0.11,0,,Very_Low,1-2 calls
SUB1730559,60,6,113.31,0,0.021,0,,Very_Low,0 calls
SUB9910335,18,6,20.44,3,0.95,0,,Very_High,3-4 calls
SUB7328404,6,1,82.36,4,0.2,0,,Very_Low,3-4 calls
SUB2862015,48,6,40.81,1,0.052,0,,Very_Low,1-2 calls
SUB3005464,18,6,7.21,1,0.273,0,,Low,1-2 calls
SUB5605677,3,6,7.6,2,0.546,0,,Medium,1-2 calls
SUB5017641,48,12,21.59,1,0.118,0,,Very_Low,1-2 calls
SUB2705692,6,3,26.34,2,0.354,1,Price Too High,Low,1-2 calls
SUB9325648,36,12,57.51,0,0.037,0,,Very_Low,0 calls
SUB1626776,18,24,77.03,3,0.143,1,Better Competitor Offer,Very_Low,3-4 calls
SUB2761987,12,12,100.24,0,0.187,0,,Very_Low,0 calls
SUB7523229,6,6,31.96,2,0.205,0,,Low,1-2 calls
SUB4486082,3,3,59.61,2,0.191,1,Network Quality Issues,Very_Low,1-2 calls
SUB2550642,6,24,19.63,4,0.461,0,,Medium,3-4 calls
SUB3494903,6,12,71.45,4,0.165,0,,Very_Low,3-4 calls
SUB8789283,6,3,69.61,2,0.165,0,,Very_Low,1-2 calls
SUB1516031,1,3,79.23,2,0.191,1,Network Quality Issues,Very_Low,1-2 calls
SUB1047367,18,1,30.38,5,0.273,0,,Low,5+ calls
SUB8226078,12,3,31.82,1,0.176,0,,Very_Low,1-2 calls
SUB6695908,3,12,24.91,3,0.614,1,Price Too High,High,3-4 calls
SUB2632748,12,12,87.34,1,0.164,1,Relocation/Moving,Very_Low,1-2 calls
SUB5862944,1,24,88.47,2,0.22,1,Better Competitor Offer,Low,1-2 calls
SUB1364716,48,6,44.55,1,0.079,0,,Very_Low,1-2 calls
SUB6327701,6,12,10.84,3,0.43,0,,Medium,3-4 calls
SUB9633305,24,1,22.22,0,0.126,0,,Very_Low,0 calls
SUB6253087,6,12,41.42,3,0.439,0,,Medium,3-4 calls
SUB5920791,12,6,57.49,3,0.172,0,,Very_Low,3-4 calls
SUB6270637,48,24,20.74,2,0.118,0,,Very_Low,1-2 calls
SUB9352804,36,12,72.95,1,0.096,0,,Very_Low,1-2 calls
SUB1454623,24,3,23.51,1,0.236,0,,Low,1-2 calls
SUB9284742,24,24,14.14,1,0.147,0,,Very_Low,1-2 calls
SUB9015648,36,24,57.5,2,0.124,0,,Very_Low,1-2 calls
SUB2310646,24,6,34.21,3,0.205,0,,Low,3-4 calls
SUB9429948,36,24,85.73,1,0.036,0,,Very_Low,1-2 calls
SUB9169815,6,24,29.05,6,0.236,0,,Low,5+ calls
SUB1892743,12,24,9.93,3,0.491,0,,Medium,3-4 calls
SUB3014751,18,12,5.89,1,0.191,1,Network Quality Issues,Very_Low,1-2 calls
SUB6842488,3,12,14.3,5,0.588,1,Poor Customer Service,Medium,5+ calls
SUB2413285,12,1,81.91,1,0.088,0,,Very_Low,1-2 calls
SUB2330657,3,3,26.95,1,0.157,0,,Very_Low,1-2 calls
SUB6252279,18,24,102.12,3,0.102,0,,Very_Low,3-4 calls
SUB1945161,1,12,71.84,4,0.22,0,,Low,3-4 calls
SUB6000783,12,1,47.88,1,0.088,0,,Very_Low,1-2 calls
SUB3328767,12,12,85.36,5,0.304,0,,Low,5+ calls
SUB9333631,3,6,24.27,4,0.614,0,,High,3-4 calls
SUB3707133,12,6,6.03,1,0.328,1,Network Quality Issues,Low,1-2 calls
SUB5819523,18,12,63.34,1,0.186,0,,Very_Low,1-2 calls
SUB7622266,18,6,19.12,1,0.157,0,,Very_Low,1-2 calls
SUB1053010,12,3,118.29,1,0.106,0,,Very_Low,1-2 calls
SUB6805333,6,24,83.36,0,0.082,0,,Very_Low,0 calls
SUB6516552,1,1,112.1,0,0.126,0,,Very_Low,0 calls
SUB1907272,60,6,95.7,5,0.102,0,,Very_Low,5+ calls
SUB5074411,12,12,42.64,1,0.164,0,,Very_Low,1-2 calls
SUB1536364,12,6,82.59,2,0.115,0,,Very_Low,1-2 calls
SUB1903057,3,12,8.63,1,0.294,1,Network Quality Issues,Low,1-2 calls
SUB2750652,12,1,51.72,3,0.224,1,Network Quality Issues,Low,3-4 calls
SUB3619909,60,24,24.2,1,0.073,0,,Very_Low,1-2 calls
SUB1663478,6,12,70.16,2,0.165,1,Better Competitor Offer,Very_Low,1-2 calls
SUB5139524,6,12,110.64,2,0.039,0,,Very_Low,1-2 calls
SUB1990993,6,6,29.57,2,0.399,1,Relocation/Moving,Low,1-2 calls
SUB7394544,36,6,6.32,4,0.22,0,,Low,3-4 calls
SUB2588049,12,3,45.45,2,0.304,0,,Low,1-2 calls
SUB1959296,36,12,56.64,3,0.1,0,,Very_Low,3-4 calls
SUB9337746,36,6,76.25,1,0.143,1,Relocation/Moving,Very_Low,1-2 calls
SUB8914933,24,6,62.75,0,0.328,0,,Low,0 calls
SUB1262530,6,1,72.2,1,0.11,0,,Very_Low,1-2 calls
SUB4631097,1,1,12.57,1,0.546,0,,Medium,1-2 calls
SUB6708824,3,12,56.36,2,0.136,0,,Very_Low,1-2 calls
SUB3042361,18,6,49.63,2,0.195,1,Network Quality Issues,Very_Low,1-2 calls
SUB1217767,24,12,9.63,1,0.351,0,,Low,1-2 calls
SUB2109970,24,3,15.54,5,0.614,1,Price Too High,High,5+ calls
SUB4870033,6,12,83.32,4,0.177,0,,Very_Low,3-4 calls
