user_id,total_data_mb,total_data_gb,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,data_usage_category
SUB8902634,482.65,0.471,334.01,26.44,1.31,51.74,Very_Light
SUB3853501,609.11,0.595,402.14,151.59,0.15,5.96,Light
SUB7282444,16883.02,16.487,17266.57,609.37,3.21,3.72,Power_User
SUB6613904,4363.26,4.261,3642.02,475.72,4.73,309.39,Moderate
SUB3459622,1845.38,1.802,1525.22,329.77,3.2,96.15,Light
SUB2897459,1357.91,1.326,670.85,429.91,16.47,76.94,Light
SUB5240012,161.97,0.158,40.95,37.85,0.5,26.27,Very_Light
SUB2215442,5216.09,5.094,5117.79,486.0,0.74,82.02,Heavy
SUB6564396,381.05,0.372,334.39,34.71,0.14,17.76,Very_Light
SUB8903797,6014.75,5.874,5430.64,185.38,10.15,0.0,Heavy
SUB3580309,1062.07,1.037,646.11,318.05,2.31,15.44,Light
SUB7425148,911.64,0.89,546.61,236.77,0.07,87.26,Light
SUB8049985,647.32,0.632,203.13,326.98,5.3,0.67,Light
SUB8506161,10593.3,10.345,9935.22,246.17,2.12,93.69,Power_User
SUB6151946,8283.24,8.089,6430.33,1422.47,7.32,79.29,Heavy
SUB8026206,4470.46,4.366,4030.59,351.43,0.9,36.29,Moderate
SUB5247328,8318.43,8.123,7192.64,1628.67,1.0,47.55,Heavy
SUB2451469,2178.56,2.128,2007.72,222.15,2.65,21.05,Moderate
SUB4300874,679.58,0.664,540.26,99.52,3.26,7.07,Light
SUB5736416,2279.68,2.226,1324.79,588.4,6.22,131.41,Moderate
SUB5063997,4864.77,4.751,3257.8,1126.39,28.0,141.6,Moderate
SUB9302975,2442.85,2.386,2100.83,90.0,6.6,1.0,Moderate
SUB7126463,389.33,0.38,312.28,95.49,1.15,5.84,Very_Light
SUB9437534,9804.68,9.575,9458.9,166.0,2.85,31.53,Heavy
SUB6410812,1232.69,1.204,897.84,296.9,0.97,0.0,Light
SUB8152765,542.58,0.53,339.35,143.89,3.34,2.87,Light
SUB7107182,227.3,0.222,98.5,91.16,2.37,2.14,Very_Light
SUB7012621,734.38,0.717,428.63,100.95,0.24,100.86,Light
SUB4751387,1010.4,0.987,369.16,677.19,2.16,1.0,Light
SUB3779060,5261.13,5.138,4551.91,967.05,2.02,30.94,Heavy
SUB1483791,5292.72,5.169,4860.69,125.47,5.92,114.59,Heavy
SUB3158714,4084.73,3.989,2027.11,1759.31,31.04,68.19,Moderate
SUB3622280,10023.47,9.789,9572.57,453.11,3.59,129.59,Heavy
SUB5225872,1974.84,1.929,1545.69,432.71,2.06,31.62,Light
SUB9998934,908.94,0.888,825.33,24.68,5.3,19.87,Light
SUB2245749,1509.74,1.474,940.55,373.73,3.18,14.95,Light
SUB3226941,112.14,0.11,19.63,65.91,1.54,20.7,Very_Light
SUB2418180,3961.07,3.868,3051.98,586.17,10.24,53.0,Moderate
SUB9463331,4070.03,3.975,3738.98,423.49,5.51,22.44,Moderate
SUB7233146,362.3,0.354,244.84,77.44,6.85,4.58,Very_Light
SUB8054499,384.55,0.376,106.52,251.16,0.08,2.04,Very_Light
SUB9237881,1201.12,1.173,1247.08,24.05,0.47,8.52,Light
SUB4018967,332.12,0.324,263.97,42.92,3.8,0.0,Very_Light
SUB4726904,1644.13,1.606,1283.08,66.72,2.71,161.66,Light
SUB1792515,7946.87,7.761,6758.14,336.43,11.27,0.0,Heavy
SUB6910838,7055.59,6.89,6898.87,31.73,8.86,43.78,Heavy
SUB2393196,1586.81,1.55,1361.27,92.82,0.76,115.17,Light
SUB2035211,4975.49,4.859,3948.23,915.85,3.44,214.56,Moderate
SUB3189568,3314.98,3.237,3288.04,107.87,3.23,17.43,Moderate
SUB4934740,6770.61,6.612,5700.91,1357.13,15.68,47.85,Heavy
SUB1647122,1455.5,1.421,342.87,247.96,5.78,657.52,Light
SUB4782164,11768.19,11.492,10817.25,320.13,3.2,0.0,Power_User
SUB2761331,904.48,0.883,483.62,273.75,4.49,32.29,Light
SUB2877329,837.58,0.818,242.06,551.26,1.39,40.46,Light
SUB3892970,2589.02,2.528,2145.06,436.15,2.55,89.42,Moderate
SUB1315315,915.32,0.894,623.14,130.92,8.61,151.93,Light
SUB9539202,23652.62,23.098,20921.7,1967.0,41.03,707.77,Power_User
SUB7776432,1084.51,1.059,720.38,216.55,0.07,8.49,Light
SUB4959015,456.37,0.446,214.36,133.82,5.77,57.46,Very_Light
SUB3214979,517.77,0.506,322.18,138.3,2.22,14.68,Light
SUB4405851,2287.66,2.234,1799.51,338.5,0.43,17.93,Moderate
SUB8354292,1612.81,1.575,221.09,1001.78,18.19,337.38,Light
SUB1196211,2866.0,2.799,2162.58,609.78,4.79,9.66,Moderate
SUB2836082,1401.64,1.369,965.91,314.05,6.39,18.62,Light
SUB3237699,2799.3,2.734,2652.6,52.22,5.74,97.57,Moderate
SUB5458434,2656.08,2.594,1955.72,352.57,3.04,6.96,Moderate
SUB2813065,2455.03,2.397,1747.12,369.35,31.46,37.35,Moderate
SUB5957161,4855.2,4.741,4081.37,746.62,5.95,56.36,Moderate
SUB8395511,246.78,0.241,160.94,27.22,0.5,14.78,Very_Light
SUB5587281,1932.5,1.887,1461.96,249.11,1.11,44.14,Light
SUB6507200,2520.89,2.462,1843.77,788.24,0.0,13.95,Moderate
SUB9765940,681.97,0.666,360.88,272.74,0.33,8.28,Light
SUB9472761,1461.82,1.428,1234.94,172.18,1.8,77.68,Light
SUB5978234,680.08,0.664,571.42,95.52,6.03,28.19,Light
SUB4972162,3649.71,3.564,2913.43,669.03,0.97,49.84,Moderate
SUB7166994,634.69,0.62,497.07,96.97,1.69,3.39,Light
SUB5172060,4332.92,4.231,3734.8,114.59,8.52,40.93,Moderate
SUB7603352,306.74,0.3,124.88,91.17,0.35,1.84,Very_Light
SUB1078947,6699.52,6.542,5031.3,996.34,0.83,156.72,Heavy
SUB8152604,601.63,0.588,460.91,48.85,2.56,5.23,Light
SUB9136537,2036.13,1.988,284.48,1308.69,33.27,275.71,Light
SUB4969411,1650.17,1.611,1320.66,81.39,7.65,32.67,Light
SUB7387952,3320.71,3.243,2630.66,540.4,4.37,10.79,Moderate
SUB6969677,3629.06,3.544,2316.65,1540.87,9.47,25.62,Moderate
SUB1968410,1851.55,1.808,1764.37,71.11,0.25,22.02,Light
SUB4936642,880.97,0.86,491.2,305.83,15.41,24.73,Light
SUB2040835,651.05,0.636,376.67,166.22,3.73,2.95,Light
SUB7626532,1159.48,1.132,1027.12,93.19,1.61,61.26,Light
SUB6386452,1721.11,1.681,1350.22,138.73,0.54,7.8,Light
SUB9531225,335.62,0.328,299.89,8.38,0.46,13.38,Very_Light
SUB7952057,9201.4,8.986,7823.03,425.28,2.95,106.8,Heavy
SUB6134629,1216.71,1.188,820.76,213.48,1.32,6.18,Light
SUB5926730,2430.26,2.373,2229.59,176.22,0.0,7.38,Moderate
SUB2030120,4448.49,4.344,4159.68,429.11,23.72,61.42,Moderate
SUB2034780,800.73,0.782,727.5,33.83,3.63,30.67,Light
SUB8128822,7979.99,7.793,8012.42,347.95,2.76,158.59,Heavy
SUB1749045,1502.67,1.467,964.09,300.11,1.85,44.01,Light
SUB1872109,6292.98,6.145,4115.69,1802.09,0.18,268.9,Heavy
SUB8736085,1447.62,1.414,1052.09,187.34,1.0,112.83,Light
SUB1387405,1222.14,1.193,581.68,352.84,4.76,58.12,Light
SUB7805360,1131.22,1.105,482.92,462.42,8.84,216.03,Light
SUB5561786,3686.22,3.6,2382.67,947.78,10.72,33.49,Moderate
SUB5758669,588.0,0.574,475.6,71.99,7.12,11.24,Light
SUB4101004,7721.37,7.54,7146.3,63.67,4.74,7.88,Heavy
SUB6534693,329.72,0.322,110.28,132.56,1.23,31.02,Very_Light
SUB3932208,297.06,0.29,77.41,105.97,2.44,37.72,Very_Light
SUB5187442,470.77,0.46,279.81,126.4,3.1,0.0,Very_Light
SUB4812197,2185.37,2.134,1940.03,47.94,18.22,171.46,Moderate
SUB7433564,1427.69,1.394,1119.12,317.34,57.77,3.03,Light
SUB1956740,16173.1,15.794,14904.42,469.48,9.04,4.63,Power_User
SUB3210846,2235.35,2.183,1137.5,886.34,34.64,5.94,Moderate
SUB5428760,4621.56,4.513,4263.28,287.24,10.92,12.91,Moderate
SUB3309231,3922.99,3.831,2622.11,1146.41,0.0,1.4,Moderate
SUB5610764,2806.18,2.74,2063.25,488.29,1.68,98.69,Moderate
SUB5495433,292.78,0.286,50.1,29.07,7.19,171.83,Very_Light
SUB6215784,3351.94,3.273,2590.55,792.13,3.17,167.86,Moderate
SUB2967582,9066.52,8.854,7613.98,861.21,16.02,237.1,Heavy
SUB1840268,22665.75,22.135,21687.83,781.46,1.17,338.92,Power_User
SUB7129026,4648.77,4.54,4350.16,346.46,12.12,6.45,Moderate
SUB6770938,997.1,0.974,545.22,403.85,0.84,55.37,Light
SUB7557601,786.45,0.768,423.82,168.85,16.07,38.23,Light
SUB9441243,1045.31,1.021,328.02,702.56,0.89,19.78,Light
SUB1983638,1907.88,1.863,257.88,1345.59,6.05,6.44,Light
SUB7911596,1865.25,1.822,1514.91,423.58,0.17,8.95,Light
SUB6596127,1858.17,1.815,1214.81,385.99,12.03,44.16,Light
SUB3791671,3913.71,3.822,2352.42,1291.17,5.32,63.86,Moderate
SUB3061892,5837.58,5.701,4964.66,709.37,5.91,296.51,Heavy
SUB4431543,513.73,0.502,383.36,31.98,3.26,3.36,Light
SUB7963266,3798.99,3.71,2801.67,659.39,1.9,49.81,Moderate
SUB5078140,1012.76,0.989,429.39,363.61,0.14,146.11,Light
SUB9485356,7476.81,7.302,6080.35,1578.53,6.94,1.61,Heavy
SUB4909308,751.83,0.734,518.6,191.32,21.85,3.12,Light
SUB8466897,4719.01,4.608,3140.82,1112.28,9.91,82.17,Moderate
SUB8685727,12638.16,12.342,11085.0,1902.98,10.24,159.74,Power_User
SUB1915767,7610.07,7.432,4373.58,2333.09,27.11,125.55,Heavy
SUB9689972,644.88,0.63,340.45,258.24,2.12,13.82,Light
SUB9214491,1888.88,1.845,917.22,441.98,1.01,414.62,Light
SUB4369415,3682.11,3.596,2481.66,1200.07,32.47,154.8,Moderate
SUB4703713,3008.51,2.938,2799.52,266.59,15.0,84.84,Moderate
SUB1381856,6075.93,5.934,5936.61,53.5,34.42,31.74,Heavy
SUB4765444,10354.8,10.112,9876.52,477.05,5.62,23.12,Power_User
SUB5579097,1548.94,1.513,1357.82,174.81,0.27,8.79,Light
SUB8613312,9209.58,8.994,8728.08,555.91,7.97,40.51,Heavy
SUB5016899,1503.97,1.469,732.26,641.97,15.6,43.27,Light
SUB4955199,1126.34,1.1,894.37,131.55,13.19,30.07,Light
SUB6242329,688.89,0.673,431.13,145.3,1.63,90.91,Light
SUB4268896,1710.9,1.671,730.41,723.04,14.14,26.21,Light
SUB5253459,2718.25,2.655,2158.05,458.96,2.52,189.5,Moderate
SUB8356943,1052.22,1.028,330.32,543.57,1.27,90.79,Light
SUB8136940,4564.49,4.458,4291.19,283.19,0.64,15.29,Moderate
SUB3854135,2233.85,2.181,1913.67,110.44,1.38,19.96,Moderate
SUB1476377,2283.9,2.23,2093.45,94.57,1.3,34.54,Moderate
SUB1398422,9979.21,9.745,9592.72,394.76,0.36,83.4,Heavy
SUB1121937,2532.1,2.473,1554.83,733.53,2.87,79.49,Moderate
SUB2133629,2481.49,2.423,1877.48,490.96,0.73,109.58,Moderate
SUB8652126,1507.33,1.472,1300.58,74.1,2.15,6.41,Light
SUB1378355,679.97,0.664,292.27,407.29,1.39,3.57,Light
SUB4993611,1171.77,1.144,433.16,796.63,2.06,5.48,Light
SUB8814889,1082.49,1.057,722.27,310.01,4.81,17.13,Light
SUB8277186,1300.34,1.27,429.7,747.87,7.86,25.05,Light
SUB2675259,428.88,0.419,176.89,152.44,0.6,15.57,Very_Light
SUB9173192,3623.07,3.538,2709.59,967.17,6.03,5.13,Moderate
SUB7609001,5512.93,5.384,4308.46,816.69,43.18,45.26,Heavy
SUB8537330,1123.08,1.097,944.84,103.66,6.18,0.0,Light
SUB9937999,1636.62,1.598,1555.78,76.7,6.37,40.94,Light
SUB9816087,486.97,0.476,360.94,10.73,0.11,45.16,Very_Light
SUB7024945,1234.73,1.206,1170.41,117.69,0.41,0.0,Light
SUB2360764,8610.96,8.409,6561.44,1094.75,56.04,59.3,Heavy
SUB4171553,945.53,0.923,767.05,37.6,4.05,0.0,Light
SUB3594545,1907.53,1.863,1134.13,629.18,19.6,37.62,Light
SUB4182999,237.08,0.232,65.46,100.79,0.7,7.08,Very_Light
SUB8406465,2078.28,2.03,353.8,1539.51,9.43,219.66,Moderate
SUB8029446,1703.74,1.664,1044.11,706.93,1.48,3.15,Light
SUB6790740,4654.44,4.545,4227.97,572.18,2.46,1.17,Moderate
SUB9951442,550.67,0.538,310.48,191.01,2.94,53.16,Light
SUB9272686,2838.78,2.772,1807.43,913.41,4.74,84.96,Moderate
SUB1840597,4549.32,4.443,4331.09,194.31,0.94,172.4,Moderate
SUB1850122,1447.59,1.414,1166.15,290.13,0.17,75.44,Light
SUB3572703,5456.28,5.328,4226.61,924.45,0.52,85.76,Heavy
SUB1730559,1784.42,1.743,811.87,740.75,20.72,41.5,Light
SUB9910335,26.2,0.026,13.71,2.55,0.08,3.47,Very_Light
SUB7328404,3777.66,3.689,2473.55,1227.02,22.66,104.94,Moderate
SUB2862015,3414.42,3.334,3476.09,63.75,3.89,144.84,Moderate
SUB3005464,7349.62,7.177,5031.08,2330.55,2.68,14.29,Heavy
SUB5605677,1653.61,1.615,1136.64,396.89,1.69,23.56,Light
SUB5017641,2644.72,2.583,2140.09,338.16,0.7,1.35,Moderate
SUB2705692,2584.66,2.524,983.41,590.3,1.08,665.35,Moderate
SUB9325648,2161.79,2.111,1772.33,227.1,0.64,23.86,Moderate
SUB1626776,23855.66,23.297,20297.93,1456.99,46.7,47.73,Power_User
SUB2761987,1158.65,1.131,1019.72,55.04,9.91,77.83,Light
SUB7523229,18772.78,18.333,19739.2,767.48,11.02,21.5,Power_User
SUB4486082,4383.72,4.281,3847.07,713.28,2.17,143.94,Moderate
SUB2550642,2923.3,2.855,2652.98,38.55,0.42,69.63,Moderate
SUB3494903,7063.95,6.898,6938.55,238.22,0.0,3.59,Heavy
SUB8789283,11032.36,10.774,8964.73,884.23,5.47,493.58,Power_User
SUB1516031,2845.57,2.779,2725.67,80.11,3.61,7.72,Moderate
SUB1047367,7748.82,7.567,6533.57,534.5,5.01,43.38,Heavy
SUB8226078,212.03,0.207,95.73,53.2,0.32,11.34,Very_Light
SUB6695908,575.2,0.562,377.51,204.13,3.89,1.24,Light
SUB2632748,971.32,0.949,748.07,110.81,2.68,5.37,Light
SUB5862944,1064.06,1.039,493.46,455.05,9.8,145.23,Light
SUB1364716,1822.05,1.779,1609.14,278.43,7.77,8.02,Light
SUB6327701,1307.1,1.276,1193.56,21.82,0.89,5.92,Light
SUB9633305,6849.73,6.689,6090.41,299.75,0.8,61.55,Heavy
SUB6253087,554.62,0.542,462.27,77.05,4.71,2.81,Light
SUB5920791,2629.27,2.568,928.61,1586.15,5.52,324.16,Moderate
SUB6270637,2202.87,2.151,1548.06,598.37,1.04,18.54,Moderate
SUB9352804,2616.32,2.555,2459.95,73.0,3.22,15.18,Moderate
SUB1454623,1170.03,1.143,945.51,67.12,0.35,47.71,Light
SUB9284742,2132.19,2.082,1731.94,255.14,0.73,85.25,Moderate
SUB9015648,1688.89,1.649,661.58,726.85,0.62,63.5,Light
SUB2310646,2658.62,2.596,1338.91,1196.39,5.76,135.56,Moderate
SUB9429948,967.76,0.945,916.43,49.36,17.99,4.5,Light
SUB9169815,1462.42,1.428,1258.19,175.2,3.01,21.34,Light
SUB1892743,663.95,0.648,436.31,42.83,3.56,55.47,Light
SUB3014751,746.97,0.729,612.88,86.46,0.1,8.93,Light
SUB6842488,1599.43,1.562,1198.5,129.66,3.69,38.71,Light
SUB2413285,1202.2,1.174,1097.39,84.74,6.31,5.01,Light
SUB2330657,1059.38,1.035,877.43,71.52,0.22,14.9,Light
SUB6252279,2077.56,2.029,1096.12,524.96,8.71,318.71,Moderate
SUB1945161,20753.69,20.267,19412.85,555.62,17.28,1187.91,Power_User
SUB6000783,5698.37,5.565,3613.51,2105.72,0.72,93.04,Heavy
SUB3328767,603.61,0.589,421.47,136.33,2.29,38.28,Light
SUB9333631,2413.17,2.357,2084.34,392.54,15.32,62.02,Moderate
SUB3707133,5543.73,5.414,4580.83,732.29,9.81,59.73,Heavy
SUB5819523,172.4,0.168,154.04,22.53,1.16,1.04,Very_Light
SUB7622266,748.94,0.731,442.27,192.5,0.39,60.9,Light
SUB1053010,1029.66,1.006,919.34,148.71,3.79,1.07,Light
SUB6805333,4383.52,4.281,4076.4,488.83,21.98,3.6,Moderate
SUB6516552,6341.21,6.193,5066.19,599.51,0.46,798.42,Heavy
SUB1907272,6661.55,6.505,5122.46,1249.82,20.49,194.04,Heavy
SUB5074411,18685.52,18.248,16408.74,543.27,0.8,38.35,Power_User
SUB1536364,6808.05,6.648,5945.14,822.44,72.95,30.98,Heavy
SUB1903057,1214.91,1.186,922.26,124.64,1.49,19.76,Light
SUB2750652,3350.36,3.272,2606.34,363.69,10.45,166.97,Moderate
SUB3619909,82.4,0.08,52.13,3.32,0.61,2.32,Very_Light
SUB1663478,4163.28,4.066,3359.97,737.11,1.59,40.16,Moderate
SUB5139524,925.45,0.904,568.51,241.94,6.97,0.87,Light
SUB1990993,537.26,0.525,390.21,44.37,0.49,77.05,Light
SUB7394544,892.4,0.871,633.29,153.29,2.17,40.59,Light
SUB2588049,536.0,0.523,230.43,62.68,4.77,204.21,Light
SUB1959296,9444.34,9.223,8162.54,680.66,12.37,87.32,Heavy
SUB9337746,3420.52,3.34,2350.93,196.98,1.82,629.18,Moderate
SUB8914933,853.23,0.833,818.42,24.61,8.0,6.57,Light
SUB1262530,2790.44,2.725,2450.51,440.14,8.74,97.58,Moderate
SUB4631097,6052.5,5.911,5519.17,342.15,4.32,116.66,Heavy
SUB6708824,182.31,0.178,91.48,27.91,2.27,5.23,Very_Light
SUB3042361,5830.64,5.694,5188.23,405.83,0.57,3.58,Heavy
SUB1217767,99.17,0.097,29.47,27.87,0.31,7.61,Very_Light
SUB2109970,1011.43,0.988,1043.1,43.83,2.58,0.0,Light
SUB4870033,7682.72,7.503,6095.58,921.43,3.77,59.6,Heavy
SUB6882545,1612.29,1.575,1156.93,379.01,3.27,61.34,Light
SUB1187486,985.05,0.962,28.29,878.73,2.53,5.67,Light
SUB8263776,1438.59,1.405,783.86,710.02,1.82,16.2,Light
SUB2628782,270.77,0.264,179.66,31.94,4.29,22.03,Very_Light
SUB4388284,6403.39,6.253,5335.56,633.77,14.51,90.48,Heavy
SUB2733391,885.18,0.864,491.72,110.25,5.0,226.19,Light
SUB9755198,396.29,0.387,199.59,135.08,3.62,39.68,Very_Light
SUB9483310,518.17,0.506,301.11,106.51,3.36,25.79,Light
SUB3202661,6792.27,6.633,7133.94,106.35,7.52,188.8,Heavy
SUB5550056,1803.01,1.761,1718.5,40.19,10.03,0.0,Light
SUB2162886,561.98,0.549,459.74,35.13,0.33,0.0,Light
SUB5075341,6918.25,6.756,6760.65,487.39,14.41,9.39,Heavy
SUB3929386,1453.38,1.419,931.51,355.54,6.52,7.27,Light
SUB7401391,214.26,0.209,132.11,56.99,0.21,4.99,Very_Light
SUB4263647,780.77,0.762,640.09,108.72,2.98,15.14,Light
SUB1958101,2225.55,2.173,1018.97,435.63,0.35,632.01,Moderate
SUB1069519,763.42,0.746,520.62,134.83,0.85,34.51,Light
SUB8838236,5683.55,5.55,4923.58,335.73,2.04,235.24,Heavy
SUB1960655,789.98,0.771,287.27,450.8,0.68,7.38,Light
SUB3141924,11076.22,10.817,10577.72,599.27,1.69,55.65,Power_User
SUB3979674,3765.73,3.677,3549.85,482.1,0.38,45.03,Moderate
SUB3292056,4955.22,4.839,4318.51,917.6,4.63,33.0,Moderate
SUB9547596,3889.01,3.798,3064.59,290.5,8.72,167.2,Moderate
SUB8122759,256.14,0.25,216.48,45.02,0.67,9.06,Very_Light
SUB3611895,343.46,0.335,293.11,23.09,0.87,11.0,Very_Light
SUB5233384,4432.87,4.329,3991.12,230.9,0.15,55.75,Moderate
SUB8369080,547.61,0.535,283.49,212.9,2.42,11.64,Light
SUB6852373,1299.97,1.27,1003.21,182.55,1.39,7.17,Light
SUB8656887,1504.47,1.469,1152.01,95.2,1.1,63.85,Light
SUB5450696,1191.64,1.164,838.21,296.2,0.45,8.31,Light
SUB3873382,213.94,0.209,146.78,21.42,1.95,4.66,Very_Light
SUB2390179,1372.54,1.34,1261.15,149.19,1.68,18.67,Light
SUB9113324,529.82,0.517,279.67,195.23,5.58,9.58,Light
SUB8128080,13312.87,13.001,12609.11,1514.34,27.27,62.08,Power_User
SUB6851361,3299.66,3.222,2961.49,266.14,3.99,21.57,Moderate
SUB9314052,381.31,0.372,85.69,186.54,1.62,56.23,Very_Light
SUB4771414,1768.63,1.727,1762.43,102.57,1.84,12.92,Light
SUB1746470,6501.51,6.349,5664.92,369.03,11.3,64.66,Heavy
SUB8068566,2382.12,2.326,1627.68,548.32,1.94,110.53,Moderate
SUB2918517,1926.76,1.882,1341.69,492.59,1.7,4.25,Light
SUB4459544,876.37,0.856,775.45,91.34,0.27,48.07,Light
SUB8272268,7273.63,7.103,5358.61,1010.37,0.19,521.73,Heavy
SUB3830095,415.55,0.406,206.1,69.25,52.96,31.47,Very_Light
SUB4429985,4100.62,4.005,3212.36,284.51,2.36,92.52,Moderate
SUB2311414,85.8,0.084,18.46,42.54,8.83,4.46,Very_Light
SUB5185727,2077.48,2.029,1547.59,252.25,5.92,91.84,Moderate
SUB9404196,232.75,0.227,83.66,49.57,4.95,83.7,Very_Light
SUB3814268,1460.51,1.426,1002.95,421.6,6.51,30.96,Light
SUB9845909,1031.25,1.007,741.47,43.53,39.26,132.46,Light
SUB8058175,3069.81,2.998,1898.84,1066.16,54.16,13.22,Moderate
SUB5017763,6697.63,6.541,6580.7,433.06,37.3,57.44,Heavy
SUB8931827,2204.4,2.153,1416.67,660.01,0.06,0.0,Moderate
SUB9435969,656.81,0.641,137.87,444.15,0.56,2.27,Light
SUB8136735,13766.64,13.444,10741.31,2373.13,4.62,237.21,Power_User
SUB9232823,849.89,0.83,603.11,225.63,1.03,0.0,Light
SUB3239665,2656.61,2.594,1886.49,635.98,5.36,9.97,Moderate
SUB7363395,1115.35,1.089,551.67,332.87,1.75,37.54,Light
SUB4423604,2049.88,2.002,1572.4,219.71,1.33,25.2,Moderate
SUB7084556,95.64,0.093,11.12,23.57,2.53,8.57,Very_Light
SUB2844348,186.12,0.182,97.86,65.43,0.67,8.15,Very_Light
SUB1759848,1615.77,1.578,1571.47,78.58,4.59,84.35,Light
SUB8100282,657.64,0.642,442.01,145.73,1.95,26.54,Light
SUB2592023,770.41,0.752,424.38,295.62,2.98,41.8,Light
SUB9510974,1302.49,1.272,1078.34,109.77,9.19,151.15,Light
SUB3293316,7197.23,7.029,6929.07,684.56,9.29,47.79,Heavy
SUB2539152,663.22,0.648,530.16,54.63,2.05,0.54,Light
SUB1823837,688.53,0.672,649.01,22.64,0.98,2.8,Light
SUB9781384,1787.02,1.745,1126.22,349.38,0.67,136.16,Light
SUB1356440,185.97,0.182,49.18,63.65,0.39,16.91,Very_Light
SUB1841618,387.58,0.378,173.86,168.52,22.11,1.99,Very_Light
SUB6991233,25888.18,25.281,24632.46,1513.58,5.13,93.8,Power_User
SUB5729124,1000.79,0.977,730.93,70.51,2.94,65.11,Light
SUB2035340,4616.23,4.508,4368.81,155.06,10.43,2.62,Moderate
SUB9366126,7159.2,6.991,5588.07,231.89,28.16,527.08,Heavy
SUB1103021,7003.72,6.84,6397.69,660.87,10.18,224.8,Heavy
SUB8081159,3842.88,3.753,3720.26,360.24,43.04,37.64,Moderate
SUB3011562,1187.43,1.16,751.95,342.45,8.7,16.53,Light
SUB9388817,845.96,0.826,668.54,60.49,2.89,0.5,Light
SUB9610679,2474.37,2.416,2241.98,201.77,1.55,18.02,Moderate
SUB4806627,2065.54,2.017,1825.04,130.36,18.81,48.42,Moderate
SUB3903561,1666.42,1.627,1298.4,204.01,1.29,8.15,Light
SUB6473024,17733.66,17.318,15848.49,1166.21,31.98,20.98,Power_User
SUB1216194,3355.27,3.277,3074.27,314.36,6.68,3.31,Moderate
SUB3454082,2918.98,2.851,2706.99,280.43,3.62,41.97,Moderate
SUB7474467,1747.09,1.706,1434.46,121.97,1.13,42.89,Light
SUB7965410,3071.82,3.0,1375.34,988.66,5.56,855.18,Moderate
SUB4597326,1978.76,1.932,1686.73,299.34,33.0,27.71,Light
SUB9396007,795.07,0.776,418.76,315.48,1.73,20.05,Light
SUB6757122,539.73,0.527,421.94,54.12,3.4,0.47,Light
SUB5857162,1246.59,1.217,877.64,254.01,0.49,11.73,Light
SUB7132138,1165.65,1.138,730.02,306.95,4.61,26.84,Light
SUB7664677,645.35,0.63,463.81,66.76,4.02,17.83,Light
SUB2034023,2290.99,2.237,1722.18,629.76,0.53,20.18,Moderate
SUB9177088,2520.99,2.462,2109.64,101.34,36.52,39.14,Moderate
SUB9782153,260.47,0.254,88.98,125.72,1.61,37.46,Very_Light
SUB1300763,1578.5,1.542,493.63,1046.7,3.4,1.09,Light
SUB4849182,2095.49,2.046,1678.41,508.88,3.23,32.63,Moderate
SUB2564458,2273.91,2.221,1946.46,271.3,0.52,3.52,Moderate
SUB8919584,2893.63,2.826,1976.68,513.17,0.77,98.3,Moderate
SUB5242154,547.13,0.534,107.82,234.26,5.15,100.22,Light
SUB2577586,9903.0,9.671,8768.78,355.81,18.32,55.2,Heavy
SUB5474220,8527.42,8.328,7561.55,1037.41,2.91,134.21,Heavy
SUB9736857,7877.66,7.693,5403.13,1537.26,8.16,190.97,Heavy
SUB1986275,21842.04,21.33,19889.17,1042.41,4.14,255.99,Power_User
SUB2410124,6182.76,6.038,4916.2,662.35,8.01,6.51,Heavy
SUB3532000,4707.13,4.597,4453.71,374.27,0.13,40.47,Moderate
SUB4394020,256.75,0.251,158.8,41.69,1.9,1.17,Very_Light
SUB1810586,756.43,0.739,401.04,198.14,1.15,37.3,Light
SUB8753302,163.03,0.159,22.78,58.18,1.91,28.52,Very_Light
SUB2599826,4450.89,4.347,3409.93,739.83,1.81,49.46,Moderate
SUB2348483,1103.61,1.078,617.11,393.29,2.07,117.84,Light
SUB1981598,1109.51,1.084,702.35,289.18,5.22,90.13,Light
SUB5042974,2825.0,2.759,2754.03,222.04,3.1,11.22,Moderate
SUB9420149,1083.51,1.058,367.19,444.27,2.67,136.19,Light
SUB9864367,1793.47,1.751,1916.78,2.29,2.61,18.73,Light
SUB3844510,4418.71,4.315,3819.06,428.35,11.0,60.59,Moderate
SUB5323492,549.31,0.536,334.85,114.04,10.3,6.35,Light
SUB1208150,178.09,0.174,96.59,15.59,0.19,41.52,Very_Light
SUB3573338,4760.69,4.649,4999.34,104.59,6.59,16.12,Moderate
SUB2858777,598.01,0.584,376.9,174.43,1.45,12.09,Light
SUB7510529,2869.63,2.802,2490.14,202.34,5.7,2.99,Moderate
SUB1480620,575.24,0.562,272.96,276.42,0.13,0.0,Light
SUB5935500,1634.43,1.596,1452.09,85.49,11.55,14.09,Light
SUB5863099,14508.75,14.169,14905.59,357.6,9.34,10.82,Power_User
SUB5919314,2211.47,2.16,522.77,1524.85,44.47,61.7,Moderate
SUB7993152,434.44,0.424,292.73,38.63,0.15,58.17,Very_Light
SUB7196519,1151.31,1.124,189.61,727.06,0.98,56.5,Light
SUB2122207,2672.53,2.61,2532.7,50.49,1.64,33.85,Moderate
SUB3690927,745.33,0.728,42.55,637.37,1.43,6.04,Light
