user_id,measurement_date,hours_streaming,hours_social,hours_messaging,hours_gaming,streaming_data_mb,social_data_mb,messaging_data_mb,gaming_data_mb,total_data_mb,is_peak_hour_user,is_weekend,age_group,plan_type,device_type,network_type,data_usage_category
SUB4394020,2026-03-20,0.22,0.25,0.26,0.01,158.8,41.69,1.9,1.17,256.75,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Very_Light
SUB1810586,2026-04-14,0.34,0.72,0.11,0.43,401.04,198.14,1.15,37.3,756.43,1,0,55+,Postpaid_Basic,Mid_Range,4G,Light
SUB8753302,2026-03-29,0.06,0.49,0.14,0.25,22.78,58.18,1.91,28.52,163.03,1,0,35-44,Prepaid_Daily,Mid_Range,3G,Very_Light
SUB2599826,2026-03-22,1.45,1.92,0.15,0.26,3409.93,739.83,1.81,49.46,4450.89,0,0,18-24,Prepaid_Daily,Tablet,5G,Moderate
SUB2348483,2026-04-05,0.32,1.69,0.27,0.71,617.11,393.29,2.07,117.84,1103.61,0,0,45-54,Postpaid_Unlimited,Premium_Smartphone,4G,Light
SUB1981598,2026-04-04,2.01,3.17,0.53,1.01,702.35,289.18,5.22,90.13,1109.51,0,1,45-54,Prepaid_Monthly,5G_Device,3G,Light
SUB5042974,2026-04-11,2.03,1.1,0.3,0.07,2754.03,222.04,3.1,11.22,2825.0,1,0,35-44,Prepaid_Monthly,Mid_Range,4G+,Moderate
SUB9420149,2026-03-29,0.27,1.52,0.17,1.33,367.19,444.27,2.67,136.19,1083.51,0,0,35-44,Postpaid_Basic,Tablet,4G+,Light
SUB9864367,2026-04-06,1.4,0.01,0.32,0.13,1916.78,2.29,2.61,18.73,1793.47,1,0,45-54,Postpaid_Unlimited,Basic_Phone,4G,Light
SUB3844510,2026-03-20,3.07,1.85,1.99,1.44,3819.06,428.35,11.0,60.59,4418.71,0,0,18-24,Postpaid_Premium,5G_Device,4G,Moderate
SUB5323492,2026-04-14,0.27,0.33,0.67,0.1,334.85,114.04,10.3,6.35,549.31,0,0,55+,Postpaid_Basic,5G_Device,4G+,Light
SUB1208150,2026-04-14,0.04,0.04,0.01,0.21,96.59,15.59,0.19,41.52,178.09,0,1,55+,Postpaid_Basic,Basic_Phone,5G,Very_Light
SUB3573338,2026-04-14,1.67,0.51,0.69,0.36,4999.34,104.59,6.59,16.12,4760.69,0,0,45-54,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB2858777,2026-04-14,0.32,0.97,0.09,0.09,376.9,174.43,1.45,12.09,598.01,0,0,25-34,Postpaid_Premium,5G_Device,4G,Light
SUB7510529,2026-04-06,1.22,0.69,0.5,0.05,2490.14,202.34,5.7,2.99,2869.63,1,0,45-54,Postpaid_Unlimited,Mid_Range,4G,Moderate
SUB1480620,2026-03-24,0.23,1.14,0.02,0.0,272.96,276.42,0.13,0.0,575.24,0,0,25-34,Postpaid_Basic,Basic_Phone,4G,Light
SUB5935500,2026-03-21,1.65,0.56,0.75,0.1,1452.09,85.49,11.55,14.09,1634.43,0,0,35-44,Prepaid_Monthly,5G_Device,4G,Light
SUB5863099,2026-03-27,8.0,1.14,0.62,0.07,14905.59,357.6,9.34,10.82,14508.75,1,0,45-54,Postpaid_Premium,Premium_Smartphone,4G+,Power_User
SUB5919314,2026-04-12,0.13,4.38,2.7,0.55,522.77,1524.85,44.47,61.7,2211.47,0,0,18-24,Postpaid_Premium,Mid_Range,5G,Moderate
SUB7993152,2026-04-04,0.7,0.27,0.02,0.38,292.73,38.63,0.15,58.17,434.44,1,1,25-34,Prepaid_Daily,Basic_Phone,3G,Very_Light
SUB7196519,2026-04-06,0.22,2.52,0.11,1.31,189.61,727.06,0.98,56.5,1151.31,1,1,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB2122207,2026-03-25,0.98,0.15,0.16,0.2,2532.7,50.49,1.64,33.85,2672.53,1,0,45-54,Postpaid_Unlimited,Basic_Phone,5G,Moderate
SUB3690927,2026-04-14,0.04,2.14,0.24,0.07,42.55,637.37,1.43,6.04,745.33,0,0,45-54,Prepaid_Monthly,5G_Device,4G,Light
SUB4036124,2026-03-20,2.14,6.0,0.9,1.13,4226.8,1527.36,4.91,163.15,5772.37,0,1,18-24,Postpaid_Basic,5G_Device,5G,Heavy
SUB1427557,2026-04-12,0.8,0.2,0.4,0.41,948.58,49.13,2.82,74.72,1123.88,0,0,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB3165456,2026-03-23,1.84,1.18,0.27,0.47,740.51,158.65,1.51,40.08,1033.83,1,0,18-24,Postpaid_Basic,Premium_Smartphone,3G,Light
SUB1365750,2026-04-03,0.6,1.75,1.01,0.83,1290.52,454.66,6.68,66.12,2010.53,1,1,45-54,Postpaid_Premium,Premium_Smartphone,5G,Light
SUB8517618,2026-03-21,1.68,0.35,0.0,0.66,1750.08,56.64,0.0,28.9,1956.93,0,0,18-24,Postpaid_Basic,Tablet,4G,Light
SUB8767227,2026-03-25,0.79,0.23,0.31,1.19,302.58,34.18,3.28,229.78,653.5,0,1,35-44,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB1484103,2026-04-11,2.77,0.62,0.28,2.02,2189.85,165.03,4.03,229.55,2475.47,0,1,25-34,Prepaid_Daily,Tablet,4G,Moderate
SUB3152259,2026-04-13,1.2,1.34,0.11,0.51,3934.65,417.65,2.11,90.66,4101.48,0,0,55+,Postpaid_Unlimited,Mid_Range,5G,Moderate
SUB4390919,2026-04-09,2.39,1.89,0.99,0.0,1127.75,238.24,13.94,0.0,1358.21,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,3G,Light
SUB7641497,2026-04-08,1.28,1.95,0.27,1.52,1736.35,388.48,3.69,77.46,2139.33,1,1,35-44,Postpaid_Premium,Mid_Range,4G,Moderate
SUB8412609,2026-03-25,8.0,2.83,0.22,0.3,14746.53,741.44,2.06,52.74,15781.68,1,0,25-34,Postpaid_Premium,Premium_Smartphone,4G,Power_User
SUB8031119,2026-04-12,1.63,0.48,0.35,0.47,1660.78,141.61,6.71,78.64,2009.33,0,1,35-44,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB5455237,2026-03-20,5.44,1.5,0.45,0.12,16770.72,424.89,2.49,11.39,17901.78,0,0,25-34,Postpaid_Unlimited,5G_Device,5G,Power_User
SUB6871348,2026-04-04,8.0,0.99,4.0,0.39,24705.49,362.45,74.94,64.69,26258.56,1,0,18-24,Postpaid_Premium,Tablet,5G,Power_User
SUB3379220,2026-03-28,6.84,3.56,0.31,0.06,18781.56,1142.72,2.28,7.32,21997.07,0,1,35-44,Postpaid_Premium,Tablet,5G,Power_User
SUB4519065,2026-04-07,0.02,1.13,0.62,1.87,21.76,220.03,5.58,168.51,516.96,0,1,45-54,Prepaid_Monthly,Mid_Range,4G,Light
SUB7960698,2026-03-21,1.42,0.76,0.42,0.0,3428.96,287.97,2.45,0.0,3528.85,0,0,18-24,Prepaid_Monthly,Mid_Range,5G,Moderate
SUB2784210,2026-04-17,0.78,4.05,1.14,1.47,2334.52,1424.22,20.91,255.21,3832.46,0,1,18-24,Postpaid_Premium,Mid_Range,5G,Moderate
SUB6198363,2026-04-16,0.57,0.38,0.0,0.27,254.21,45.54,0.0,17.77,321.43,0,0,35-44,Prepaid_Monthly,Mid_Range,3G,Very_Light
SUB8341127,2026-03-26,0.32,0.53,0.35,0.02,127.51,52.71,4.72,3.14,253.62,1,1,45-54,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB3463501,2026-04-08,3.53,1.78,1.45,0.45,3652.89,470.72,10.63,62.53,4386.26,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB3819127,2026-03-26,0.64,0.43,0.19,2.07,698.13,114.98,1.5,305.94,1175.63,1,0,55+,Prepaid_Monthly,5G_Device,4G,Light
SUB7779865,2026-04-01,0.72,1.9,0.76,0.81,835.94,527.84,5.15,89.14,1648.85,1,1,55+,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB6026014,2026-03-25,0.78,1.03,0.05,0.16,331.37,127.29,0.65,15.68,541.27,0,1,18-24,Prepaid_Daily,5G_Device,3G,Light
SUB2932919,2026-03-20,8.0,0.52,0.42,0.43,9347.69,87.46,5.74,45.95,9179.79,0,1,25-34,Postpaid_Premium,Tablet,4G,Heavy
SUB7250674,2026-03-26,0.57,0.28,0.16,0.4,1090.08,84.4,1.16,32.43,1245.18,0,0,35-44,Prepaid_Daily,Mid_Range,5G,Light
SUB8620520,2026-03-20,3.39,1.15,1.67,1.58,7120.18,387.87,30.47,296.5,7308.18,1,1,55+,Postpaid_Unlimited,5G_Device,5G,Heavy
SUB9651964,2026-04-10,0.01,0.06,0.03,0.15,8.85,17.88,0.21,22.83,73.67,0,0,35-44,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB8984705,2026-03-31,1.73,4.73,1.23,0.85,2166.88,1380.49,13.61,111.56,4134.74,1,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Moderate
SUB9731896,2026-03-30,1.29,1.64,0.28,0.2,2131.9,500.77,4.22,22.2,2479.38,0,0,18-24,Postpaid_Basic,Mid_Range,5G,Moderate
SUB3002507,2026-03-20,0.11,0.78,0.04,0.17,82.4,215.12,0.62,9.64,370.28,0,0,25-34,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB3652808,2026-03-25,1.31,0.04,2.84,0.5,1534.42,9.06,45.28,63.12,1737.05,0,0,35-44,Postpaid_Basic,Mid_Range,4G,Light
SUB5777376,2026-04-17,6.65,1.46,1.67,2.49,9929.5,378.99,32.29,373.03,10423.37,0,0,25-34,Postpaid_Unlimited,Mid_Range,4G,Power_User
SUB8366829,2026-04-01,3.83,3.89,0.42,1.05,5745.68,1229.56,2.6,157.61,7833.08,1,1,25-34,Prepaid_Daily,5G_Device,5G,Heavy
SUB2358293,2026-03-26,1.8,0.76,0.9,0.34,2155.23,203.3,13.53,27.91,2258.63,0,0,18-24,Prepaid_Monthly,5G_Device,4G,Moderate
SUB2911128,2026-04-14,4.79,1.69,0.06,2.13,7623.08,652.61,0.9,210.81,8251.77,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Heavy
SUB5756497,2026-04-17,0.98,2.06,0.42,2.59,988.62,365.76,5.08,185.69,1765.99,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB6133381,2026-04-07,2.7,6.0,1.17,0.46,9394.51,1794.63,18.91,75.17,10661.12,1,0,18-24,Postpaid_Unlimited,Mid_Range,5G,Power_User
SUB4786065,2026-03-30,2.33,1.37,0.01,0.04,1749.15,399.77,0.15,3.95,2450.88,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Moderate
SUB5848243,2026-04-03,2.99,3.79,1.08,0.12,4459.34,1021.96,5.53,17.93,5715.67,0,1,18-24,Postpaid_Premium,Mid_Range,4G+,Heavy
SUB3425358,2026-03-27,0.55,0.83,0.42,0.1,446.76,191.65,6.47,16.63,718.29,1,1,35-44,Prepaid_Monthly,Mid_Range,4G,Light
SUB8645639,2026-03-28,0.08,0.22,0.34,0.21,32.56,28.75,5.33,21.73,99.69,0,0,18-24,Prepaid_Monthly,Basic_Phone,3G,Very_Light
SUB4917430,2026-04-02,2.81,0.48,0.01,0.84,2549.43,104.4,0.09,124.57,2772.01,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB3105777,2026-03-26,1.72,2.25,2.44,0.77,2609.68,662.32,18.73,108.07,3447.85,1,0,25-34,Prepaid_Monthly,Premium_Smartphone,4G+,Moderate
SUB6544223,2026-03-19,0.74,1.62,0.34,0.33,752.04,428.26,3.4,29.95,1169.64,0,0,18-24,Postpaid_Basic,Mid_Range,4G+,Light
SUB3390514,2026-04-16,0.28,0.15,0.08,0.82,238.97,33.65,0.82,93.58,440.35,0,0,18-24,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB6942712,2026-04-03,1.23,2.96,1.05,1.11,2274.95,868.15,18.05,118.28,3130.0,1,0,45-54,Postpaid_Premium,5G_Device,4G,Moderate
SUB2171758,2026-04-01,4.1,2.52,3.18,0.34,4181.19,427.68,16.39,61.53,5234.33,1,0,18-24,Postpaid_Basic,5G_Device,4G,Heavy
SUB6276085,2026-04-15,0.17,1.08,0.21,0.03,169.91,174.41,3.53,3.87,447.74,1,1,18-24,Prepaid_Daily,Premium_Smartphone,4G,Very_Light
SUB8449116,2026-03-24,0.94,1.5,0.09,0.01,979.21,417.17,1.21,1.49,1530.68,0,1,45-54,Prepaid_Daily,Mid_Range,4G,Light
SUB8185180,2026-03-20,0.32,0.37,0.09,0.09,264.77,71.37,1.01,10.27,333.1,0,0,25-34,Prepaid_Daily,Basic_Phone,4G,Very_Light
SUB1942639,2026-04-02,0.42,1.29,0.38,0.48,1033.18,384.13,4.24,48.34,1517.83,1,0,35-44,Prepaid_Monthly,Mid_Range,5G,Light
SUB9023556,2026-03-21,1.01,1.25,0.46,2.14,717.27,311.36,8.21,175.73,1175.65,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB6171666,2026-04-12,1.57,3.64,1.24,0.66,2118.72,854.51,9.04,71.02,2894.37,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB8099492,2026-04-09,1.7,5.26,1.91,0.83,3228.25,1215.76,19.45,34.08,4931.17,0,1,35-44,Postpaid_Unlimited,Premium_Smartphone,4G,Moderate
SUB2280280,2026-04-01,2.44,0.42,0.14,0.46,4623.94,121.17,2.47,28.11,5001.49,0,1,55+,Postpaid_Premium,Premium_Smartphone,4G+,Moderate
SUB8457451,2026-03-29,0.85,6.0,0.06,0.43,725.77,972.6,0.93,54.88,1978.79,0,1,18-24,Prepaid_Monthly,5G_Device,4G,Light
SUB6546811,2026-04-01,3.54,1.81,0.89,0.45,1218.49,159.45,6.11,44.49,1378.01,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,3G,Light
SUB8127470,2026-03-27,1.42,0.7,0.02,0.04,3104.33,274.58,0.23,7.01,3382.38,0,0,18-24,Postpaid_Unlimited,Basic_Phone,5G,Moderate
SUB3850310,2026-04-06,0.73,0.31,0.84,0.08,2202.02,84.19,14.84,6.67,2310.04,0,0,18-24,Postpaid_Premium,Basic_Phone,5G,Moderate
SUB5015789,2026-04-13,1.47,0.03,0.23,0.17,3404.73,7.9,2.56,18.45,3247.62,0,0,55+,Prepaid_Monthly,5G_Device,5G,Moderate
SUB5986518,2026-04-14,0.62,1.46,0.35,0.57,1075.13,431.75,5.4,39.52,1555.78,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Light
SUB9979666,2026-04-04,0.47,1.04,0.49,0.55,395.96,216.9,8.26,28.52,648.45,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Light
SUB4727661,2026-03-27,2.56,0.9,0.1,2.03,996.79,93.58,0.8,227.86,1400.09,0,0,18-24,Postpaid_Basic,5G_Device,3G,Light
SUB2279372,2026-03-22,1.19,0.8,0.87,0.16,3282.95,224.85,9.18,9.73,3567.02,0,1,45-54,Postpaid_Unlimited,Mid_Range,5G,Moderate
SUB5095228,2026-03-19,1.59,0.67,0.92,1.11,1961.13,156.13,6.02,138.58,2174.91,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G+,Moderate
SUB6767034,2026-03-29,0.24,2.13,0.25,0.01,186.81,362.13,1.28,0.42,555.45,0,0,45-54,Prepaid_Daily,Tablet,4G,Light
SUB9837010,2026-03-31,1.11,1.28,0.31,0.39,403.91,121.59,3.73,30.48,549.5,0,1,18-24,Prepaid_Monthly,Mid_Range,3G,Light
SUB9103292,2026-03-27,0.22,0.35,0.15,0.21,225.64,65.12,2.52,41.38,435.17,1,0,45-54,Prepaid_Monthly,Mid_Range,4G,Very_Light
SUB3449851,2026-03-29,1.34,6.0,1.51,0.24,2467.03,1661.79,26.64,10.54,4579.57,1,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB7507552,2026-04-07,2.48,2.42,0.01,0.07,1344.76,238.3,0.1,3.13,1578.89,0,0,25-34,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB9670441,2026-04-06,0.71,0.65,0.25,0.01,1084.7,194.07,1.97,1.49,1374.26,0,1,45-54,Prepaid_Monthly,Basic_Phone,5G,Light
SUB2535834,2026-03-23,0.59,2.7,0.66,0.35,306.01,278.95,12.67,15.31,722.63,1,0,35-44,Postpaid_Premium,Premium_Smartphone,3G,Light
SUB3442547,2026-04-05,0.41,0.07,0.07,0.01,123.86,6.88,1.02,0.85,145.51,0,0,45-54,Prepaid_Monthly,Basic_Phone,3G,Very_Light
SUB2236968,2026-04-01,0.54,0.14,0.2,1.47,683.03,33.7,1.41,140.98,837.49,0,0,25-34,Postpaid_Basic,Mid_Range,4G+,Light
SUB4078882,2026-04-16,0.84,1.02,0.45,0.0,1791.33,264.46,3.39,0.0,2270.4,0,0,35-44,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB2521093,2026-03-27,0.61,0.5,0.35,1.07,655.6,76.97,6.98,146.54,916.38,0,0,45-54,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB2988022,2026-03-25,8.0,5.74,3.67,0.5,6186.57,1232.38,50.58,92.75,7014.94,1,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Heavy
SUB6281592,2026-03-25,0.27,0.65,0.13,0.06,291.04,103.44,1.65,8.85,424.38,0,0,25-34,Prepaid_Monthly,Basic_Phone,4G,Very_Light
SUB8536381,2026-04-16,0.14,0.14,0.09,0.01,59.91,17.32,1.43,1.35,137.56,0,0,55+,Prepaid_Monthly,5G_Device,3G,Very_Light
SUB9411159,2026-03-31,1.01,2.46,1.07,1.89,2106.04,962.33,12.3,204.38,3604.07,0,0,25-34,Prepaid_Monthly,Mid_Range,5G,Moderate
SUB4193796,2026-04-02,0.11,0.53,1.81,0.85,207.68,201.48,16.45,169.25,673.09,0,0,25-34,Prepaid_Monthly,Premium_Smartphone,5G,Light
SUB9482216,2026-04-15,5.26,0.89,0.02,0.46,9705.36,212.71,0.39,65.72,9957.07,0,0,25-34,Postpaid_Premium,Mid_Range,4G,Heavy
SUB9357038,2026-03-27,0.98,0.95,0.18,0.34,886.13,219.58,1.58,67.8,1265.09,0,0,45-54,Prepaid_Monthly,5G_Device,4G,Light
SUB9675147,2026-04-11,0.17,0.6,2.27,1.56,516.49,233.1,37.17,276.5,1279.16,0,1,55+,Postpaid_Premium,Premium_Smartphone,5G,Light
SUB7539108,2026-04-03,0.22,0.66,0.44,0.22,522.75,176.7,7.27,25.14,926.12,0,0,55+,Postpaid_Unlimited,Premium_Smartphone,4G+,Light
SUB4049307,2026-04-09,0.84,0.55,0.05,2.1,793.51,129.45,0.73,243.62,1446.52,1,1,35-44,Prepaid_Monthly,5G_Device,4G,Light
SUB7542683,2026-04-12,0.07,3.83,0.24,0.22,80.52,924.65,2.45,26.24,1152.67,0,0,25-34,Prepaid_Daily,5G_Device,4G,Light
SUB3801818,2026-04-11,0.8,0.19,0.01,0.01,1536.06,75.98,0.15,1.85,1503.89,0,0,18-24,Prepaid_Daily,Basic_Phone,5G,Light
SUB6919586,2026-03-30,6.71,1.08,1.35,0.37,7035.67,188.15,22.75,52.18,7062.06,1,0,18-24,Prepaid_Daily,Premium_Smartphone,4G,Heavy
SUB5045721,2026-03-23,0.16,0.24,0.05,0.03,230.57,66.76,0.94,2.46,305.1,0,0,18-24,Prepaid_Daily,Basic_Phone,4G+,Very_Light
SUB2863032,2026-03-24,1.63,1.5,0.75,0.83,4575.16,484.53,8.22,147.69,5122.61,1,0,18-24,Postpaid_Premium,Mid_Range,5G,Heavy
SUB5944614,2026-03-21,2.0,2.11,0.22,0.03,3263.13,535.72,4.26,4.67,3647.26,1,0,45-54,Prepaid_Monthly,5G_Device,5G,Moderate
SUB8852016,2026-04-13,1.12,1.66,1.29,0.09,1795.59,473.35,15.66,5.71,2544.99,1,1,45-54,Postpaid_Premium,5G_Device,4G,Moderate
SUB8774066,2026-04-05,0.75,5.51,0.76,0.03,818.67,1900.52,9.34,2.93,2515.07,0,1,35-44,Prepaid_Daily,Mid_Range,4G+,Moderate
SUB8870267,2026-04-06,0.9,0.15,0.01,0.12,1938.83,59.59,0.08,23.95,2241.72,0,0,55+,Prepaid_Monthly,Basic_Phone,5G,Moderate
SUB4089809,2026-04-05,0.24,0.51,0.03,0.0,367.22,158.89,0.27,0.0,638.18,0,1,55+,Prepaid_Monthly,Mid_Range,5G,Light
SUB8819488,2026-04-11,0.81,0.61,0.34,0.0,1348.31,163.93,2.81,0.0,1443.86,0,0,35-44,Prepaid_Monthly,Mid_Range,4G+,Light
SUB2378148,2026-04-12,1.62,0.87,0.26,0.19,1463.55,163.95,2.15,37.48,1564.11,0,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Light
SUB4044410,2026-03-24,0.37,6.0,1.23,2.03,370.13,1057.87,11.14,322.86,1893.07,0,0,18-24,Postpaid_Basic,Premium_Smartphone,4G,Light
SUB5062118,2026-04-02,0.16,0.69,0.04,0.01,121.62,98.31,0.75,1.29,241.03,1,0,25-34,Postpaid_Premium,Mid_Range,3G,Very_Light
SUB1238826,2026-03-27,1.65,1.38,0.23,0.4,1242.48,222.01,2.3,70.09,1491.38,0,1,18-24,Prepaid_Daily,Mid_Range,4G,Light
SUB2717354,2026-03-19,2.9,4.46,0.59,0.88,4385.31,760.44,10.91,71.2,4783.26,0,0,25-34,Postpaid_Premium,5G_Device,4G,Moderate
SUB1481809,2026-04-16,0.43,0.25,0.53,0.0,1060.78,81.77,3.37,0.0,1143.46,0,0,55+,Prepaid_Monthly,Mid_Range,5G,Light
SUB9262369,2026-03-27,0.26,0.15,0.11,0.03,118.44,22.25,0.86,1.5,156.04,1,0,25-34,Prepaid_Monthly,Basic_Phone,3G,Very_Light
SUB8284390,2026-03-30,1.37,2.13,0.16,2.11,4313.06,818.53,1.16,418.61,5335.2,0,0,18-24,Postpaid_Premium,Premium_Smartphone,5G,Heavy
SUB2818182,2026-03-30,1.35,2.55,0.7,0.27,1672.65,718.25,8.26,34.37,2576.6,0,1,35-44,Postpaid_Unlimited,Mid_Range,4G,Moderate
SUB5367209,2026-03-21,2.87,1.64,0.26,6.0,5700.51,541.96,4.54,1181.39,7001.66,0,0,35-44,Postpaid_Premium,Premium_Smartphone,4G+,Heavy
SUB9782389,2026-04-10,0.49,0.72,0.11,0.05,504.84,199.11,1.4,8.29,675.71,1,0,18-24,Prepaid_Daily,Basic_Phone,4G,Light
SUB6416797,2026-03-22,5.02,2.62,4.0,0.04,13943.82,959.19,43.08,5.94,16590.09,0,1,18-24,Postpaid_Unlimited,Tablet,5G,Power_User
SUB3689290,2026-03-26,0.4,0.36,0.08,0.03,1101.08,95.04,1.54,4.73,1371.66,0,1,55+,Postpaid_Premium,Mid_Range,5G,Light
SUB1037180,2026-03-19,0.12,1.28,2.67,1.26,56.94,143.78,45.65,161.75,423.47,1,1,18-24,Postpaid_Basic,Mid_Range,3G,Very_Light
SUB8546691,2026-04-16,0.73,5.18,0.61,1.04,1736.16,1466.88,11.04,74.94,3693.09,0,1,45-54,Postpaid_Unlimited,Premium_Smartphone,4G+,Moderate
SUB6611544,2026-04-15,0.31,0.19,0.09,0.36,455.88,32.77,0.57,70.99,712.19,0,0,25-34,Postpaid_Premium,5G_Device,4G,Light
SUB6370015,2026-03-19,8.0,0.71,0.13,1.05,13573.35,188.77,0.85,208.31,15301.98,0,1,25-34,Postpaid_Premium,Premium_Smartphone,4G,Power_User
SUB3251347,2026-03-26,0.36,0.63,0.28,1.26,1280.78,204.24,1.47,173.38,1879.78,0,0,25-34,Postpaid_Premium,Mid_Range,5G,Light
SUB5792030,2026-04-04,1.52,3.46,0.11,0.12,712.35,370.72,1.86,7.27,1060.05,0,1,45-54,Prepaid_Monthly,Mid_Range,3G,Light
SUB3619893,2026-03-21,0.44,3.14,0.71,0.01,418.2,746.52,4.46,1.0,1215.14,1,0,45-54,Postpaid_Premium,Premium_Smartphone,4G,Light
SUB7702245,2026-04-05,4.05,3.21,0.63,0.47,4099.07,580.68,8.81,22.39,4417.18,1,0,25-34,Prepaid_Daily,Premium_Smartphone,4G,Moderate
SUB4791860,2026-04-11,2.37,2.71,1.14,0.22,1281.77,340.3,12.01,30.81,1695.65,0,0,18-24,Postpaid_Unlimited,Premium_Smartphone,3G,Light
SUB9745662,2026-04-02,0.66,0.76,0.49,3.14,1631.53,237.51,4.04,440.1,2575.41,1,0,18-24,Postpaid_Basic,Premium_Smartphone,5G,Moderate
SUB8396526,2026-04-05,0.23,3.1,0.43,0.92,358.01,671.98,4.97,126.86,1253.6,0,0,45-54,Postpaid_Premium,5G_Device,4G,Light
SUB2881986,2026-04-08,0.27,0.88,0.73,0.05,298.21,209.15,6.23,5.23,587.71,1,0,25-34,Prepaid_Monthly,Mid_Range,4G,Light
SUB1989924,2026-04-05,3.14,1.67,0.73,0.3,1328.01,218.22,4.53,37.62,1756.2,1,0,18-24,Postpaid_Premium,Tablet,3G,Light
SUB2965629,2026-04-04,0.64,1.29,0.41,2.16,614.37,248.57,6.01,235.07,1258.07,1,0,25-34,Prepaid_Monthly,5G_Device,4G,Light
SUB2103248,2026-03-23,0.12,6.0,0.47,3.45,142.33,1149.17,7.54,651.15,2241.54,1,0,25-34,Postpaid_Basic,Premium_Smartphone,4G,Moderate
SUB9210125,2026-03-31,5.63,2.98,3.87,0.29,12650.82,955.14,47.69,15.62,13909.33,1,0,45-54,Postpaid_Premium,5G_Device,4G+,Power_User
SUB5263528,2026-03-26,0.4,0.23,0.15,0.23,302.32,42.35,1.55,37.48,462.58,0,1,35-44,Prepaid_Daily,Mid_Range,4G,Very_Light
SUB9215869,2026-04-02,1.13,1.44,0.14,0.75,1247.06,409.29,1.78,84.35,1823.14,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,4G,Light
SUB9623353,2026-04-07,8.0,1.85,0.51,0.72,6395.75,310.15,3.05,108.68,6668.18,0,0,18-24,Postpaid_Basic,Mid_Range,4G,Heavy
SUB4583650,2026-03-26,0.13,2.38,0.24,0.52,133.56,701.56,2.82,46.21,1053.33,1,0,25-34,Prepaid_Monthly,5G_Device,4G,Light
SUB3363319,2026-03-21,2.25,2.25,3.24,1.24,5240.83,741.28,26.41,113.42,5891.65,0,0,18-24,Prepaid_Monthly,Premium_Smartphone,5G,Heavy
SUB2818222,2026-04-15,0.2,0.5,0.42,0.12,305.25,135.46,3.46,15.45,587.88,0,1,45-54,Prepaid_Monthly,Premium_Smartphone,4G+,Light
SUB6410687,2026-04-12,0.19,2.59,0.89,0.95,246.82,904.66,16.12,168.31,1482.11,0,0,25-34,Prepaid_Monthly,5G_Device,4G+,Light
SUB9199423,2026-04-01,1.86,1.62,1.81,0.65,5739.95,536.95,32.6,47.19,6525.05,0,0,25-34,Postpaid_Premium,5G_Device,5G,Heavy
SUB1563506,2026-04-07,3.66,1.75,0.95,0.2,6665.71,408.9,7.67,27.95,6466.75,0,1,25-34,Postpaid_Unlimited,Mid_Range,4G,Heavy
SUB8834767,2026-04-04,1.84,0.41,0.23,0.22,2833.69,91.21,3.38,24.48,3126.74,0,1,35-44,Postpaid_Premium,Basic_Phone,4G,Moderate
SUB9904337,2026-03-29,0.39,0.89,0.04,0.03,314.19,205.98,0.51,3.8,582.47,0,1,35-44,Prepaid_Daily,Mid_Range,4G,Light
SUB6472646,2026-04-06,3.01,1.32,0.64,0.96,3942.49,203.76,6.17,52.59,4204.38,1,1,45-54,Postpaid_Premium,Mid_Range,4G,Moderate
SUB9251043,2026-04-08,0.65,1.68,1.09,0.17,232.14,200.12,17.26,12.53,478.91,1,0,35-44,Postpaid_Basic,Mid_Range,3G,Very_Light
